sweep,R,T,W
1110,2,1,0.554771
1110,2,2,0.346418
1110,2,3,0.280897
1120,1,1,0.752673
1120,1,2,0.560482
1120,1,3,0.411291
1120,2,1,0.62802
1120,2,2,0.421019
1120,2,3,0.297031
1130,1,1,0.70871
1130,1,2,0.46146
1130,1,3,0.314649
1130,2,1,0.554473
1130,2,2,0.32773
1130,2,3,0.203398
1140,1,1,0.689701
1140,1,2,0.503528
1140,1,3,0.405457
1140,2,1,0.458377
1140,2,2,0.202263
1140,2,3,0.120568
1150,1,1,0.734725
1150,1,2,0.533405
1150,1,3,0.394264
1150,2,1,0.568589
1150,2,2,0.353479
1150,2,3,0.176667
1160,1,1,0.730546
1160,1,2,0.556569
1160,1,3,0.428504
1160,2,1,0.565572
1160,2,2,0.34898
1160,2,3,0.235605
1170,1,1,0.702497
1170,1,2,0.5184
1170,1,3,0.342994
1170,2,1,0.517987
1170,2,2,0.310067
1170,2,3,0.126415
1180,1,1,0.749413
1180,1,2,0.562266
1180,1,3,0.420559
1180,2,1,0.545663
1180,2,2,0.288458
1180,2,3,0.202121
1190,1,1,0.727261
1190,1,2,0.552317
1190,1,3,0.460173
1190,2,1,0.583064
1190,2,2,0.380203
1190,2,3,0.257434
1200,1,1,0.753573
1200,1,2,0.624962
1200,1,3,0.524626
1200,2,1,0.619345
1200,2,2,0.490325
1200,2,3,0.399664
1210,1,1,0.766773
1210,1,2,0.585029
1210,1,3,0.469738
1210,2,1,0.647322
1210,2,2,0.431405
1210,2,3,0.318929
1220,1,1,0.72253
1220,1,2,0.528451
1220,1,3,0.387303
1220,2,1,0.569443
1220,2,2,0.338081
1220,2,3,0.136267
1230,1,1,0.7488
1230,1,2,0.586551
1230,1,3,0.498649
1230,2,1,0.588976
1230,2,2,0.435638
1230,2,3,0.298934
1240,1,1,0.721301
1240,1,2,0.539744
1240,1,3,0.377593
1240,2,1,0.525263
1240,2,2,0.307597
1240,2,3,0.232349
1250,1,1,0.734914
1250,1,2,0.561843
1250,1,3,0.437454
1250,2,1,0.543662
1250,2,2,0.367156
1250,2,3,0.224371
1260,1,1,0.732723
1260,1,2,0.509575
1260,1,3,0.358622
1260,2,1,0.561267
1260,2,2,0.264182
1260,2,3,0.161898
1270,1,1,0.716416
1270,1,2,0.50786
1270,1,3,0.419477
1270,2,1,0.548025
1270,2,2,0.252675
1270,2,3,0.217334
1280,1,1,0.759002
1280,1,2,0.588299
1280,1,3,0.481336
1280,2,1,0.563647
1280,2,2,0.357054
1280,2,3,0.282402
1290,1,1,0.740225
1290,1,2,0.564682
1290,1,3,0.403087
1290,2,1,0.573723
1290,2,2,0.353538
1290,2,3,0.181726
1300,1,1,0.730982
1300,1,2,0.551802
1300,1,3,0.396079
1300,2,1,0.542018
1300,2,2,0.319
1300,2,3,0.2214
1310,1,1,0.713018
1310,1,2,0.530337
1310,1,3,0.418769
1310,2,1,0.517035
1310,2,2,0.306855
1310,2,3,0.239949
1320,1,1,0.742004
1320,1,2,0.559946
1320,1,3,0.415768
1320,2,1,0.538282
1320,2,2,0.299361
1320,2,3,0.16069
1330,1,1,0.729991
1330,1,2,0.525057
1330,1,3,0.372226
1330,2,1,0.529654
1330,2,2,0.311648
1330,2,3,0.185567
1340,1,1,0.689611
1340,1,2,0.464442
1340,1,3,0.286537
1340,2,1,0.49406
1340,2,2,0.20467
1340,2,3,0.0880876
1350,1,1,0.734763
1350,1,2,0.555785
1350,1,3,0.446416
1350,2,1,0.528036
1350,2,2,0.302283
1350,2,3,0.183979
1360,1,1,0.744519
1360,1,2,0.629562
1360,1,3,0.523256
1360,2,1,0.583171
1360,2,2,0.469306
1360,2,3,0.309222
1370,1,1,0.750238
1370,1,2,0.551998
1370,1,3,0.396842
1370,2,1,0.584935
1370,2,2,0.354288
1370,2,3,0.26951
1380,1,1,0.733488
1380,1,2,0.564479
1380,1,3,0.40909
1380,2,1,0.597023
1380,2,2,0.433222
1380,2,3,0.306245
1390,1,1,0.761271
1390,1,2,0.642862
1390,1,3,0.551587
1390,2,1,0.614919
1390,2,2,0.449937
1390,2,3,0.333592
1400,1,1,0.769785
1400,1,2,0.601436
1400,1,3,0.501557
1400,2,1,0.585252
1400,2,2,0.357694
1400,2,3,0.245023
1410,1,1,0.734801
1410,1,2,0.600366
1410,1,3,0.48599
1410,2,1,0.549781
1410,2,2,0.361775
1410,2,3,0.327051
1420,1,1,0.748127
1420,1,2,0.558217
1420,1,3,0.476701
1420,2,1,0.560939
1420,2,2,0.328854
1420,2,3,0.282494
1430,1,1,0.729662
1430,1,2,0.547366
1430,1,3,0.395612
1430,2,1,0.559192
1430,2,2,0.362291
1430,2,3,0.303981
1440,1,1,0.753517
1440,1,2,0.611618
1440,1,3,0.486902
1440,2,1,0.583317
1440,2,2,0.441046
1440,2,3,0.317939
1450,1,1,0.767545
1450,1,2,0.647882
1450,1,3,0.545787
1450,2,1,0.625121
1450,2,2,0.502967
1450,2,3,0.411579
1460,1,1,0.713916
1460,1,2,0.554151
1460,1,3,0.398187
1460,2,1,0.51234
1460,2,2,0.367789
1460,2,3,0.215935
1470,1,1,0.739924
1470,1,2,0.5731
1470,1,3,0.457366
1470,2,1,0.578965
1470,2,2,0.383265
1470,2,3,0.282809
1480,1,1,0.728202
1480,1,2,0.558967
1480,1,3,0.427289
1480,2,1,0.582411
1480,2,2,0.408798
1480,2,3,0.299121
1490,1,1,0.732105
1490,1,2,0.5884
1490,1,3,0.463967
1490,2,1,0.553327
1490,2,2,0.37341
1490,2,3,0.215723
1500,1,1,0.717964
1500,1,2,0.492836
1500,1,3,0.353558
1500,2,1,0.538029
1500,2,2,0.29039
1500,2,3,0.228774
1510,1,1,0.746814
1510,1,2,0.599329
1510,1,3,0.497667
1510,2,1,0.593573
1510,2,2,0.411981
1510,2,3,0.308535
1520,1,1,0.748647
1520,1,2,0.536532
1520,1,3,0.378685
1520,2,1,0.566415
1520,2,2,0.281971
1520,2,3,0.0539967
1530,1,1,0.759599
1530,1,2,0.588572
1530,1,3,0.442606
1530,2,1,0.568533
1530,2,2,0.296454
1530,2,3,0.171597
1540,1,1,0.741343
1540,1,2,0.520986
1540,1,3,0.324241
1540,2,1,0.581948
1540,2,2,0.302683
1540,2,3,0.121422
1550,1,1,0.692865
1550,1,2,0.499751
1550,1,3,0.344846
1550,2,1,0.491353
1550,2,2,0.297971
1550,2,3,0.209458
1560,1,1,0.695998
1560,1,2,0.478478
1560,1,3,0.343494
1560,2,1,0.50965
1560,2,2,0.273841
1560,2,3,0.184969
1570,1,1,0.700965
1570,1,2,0.470466
1570,1,3,0.312949
1570,2,1,0.457848
1570,2,2,0.138028
1570,2,3,-0.0158264
1580,1,1,0.727467
1580,1,2,0.52348
1580,1,3,0.373265
1580,2,1,0.509917
1580,2,2,0.246138
1580,2,3,0.114606
1590,1,1,0.687397
1590,1,2,0.466668
1590,1,3,0.338147
1590,2,1,0.471468
1590,2,2,0.220173
1590,2,3,0.131811
1600,1,1,0.698356
1600,1,2,0.496889
1600,1,3,0.353766
1600,2,1,0.480826
1600,2,2,0.267904
1600,2,3,0.114096
1610,1,1,0.682588
1610,1,2,0.465596
1610,1,3,0.334925
1610,2,1,0.467355
1610,2,2,0.204904
1610,2,3,-0.0161751
1620,1,1,0.683857
1620,1,2,0.457091
1620,1,3,0.322837
1620,2,1,0.461811
1620,2,2,0.213019
1620,2,3,0.0421028
1630,1,1,0.723373
1630,1,2,0.556895
1630,1,3,0.443952
1630,2,1,0.497743
1630,2,2,0.24212
1630,2,3,0.11492
1640,1,1,0.718308
1640,1,2,0.573721
1640,1,3,0.456856
1640,2,1,0.523178
1640,2,2,0.303224
1640,2,3,0.16933
1650,1,1,0.71925
1650,1,2,0.549075
1650,1,3,0.447043
1650,2,1,0.499381
1650,2,2,0.292914
1650,2,3,0.196415
1660,1,1,0.725386
1660,1,2,0.551258
1660,1,3,0.396363
1660,2,1,0.540061
1660,2,2,0.331848
1660,2,3,0.169747
1670,1,1,0.7289
1670,1,2,0.547757
1670,1,3,0.426605
1670,2,1,0.515715
1670,2,2,0.329703
1670,2,3,0.227071
1680,1,1,0.721743
1680,1,2,0.50489
1680,1,3,0.358085
1680,2,1,0.532158
1680,2,2,0.259107
1680,2,3,0.194781
1690,1,1,0.732335
1690,1,2,0.541368
1690,1,3,0.402157
1690,2,1,0.582636
1690,2,2,0.325862
1690,2,3,0.205351
1700,1,1,0.738943
1700,1,2,0.534683
1700,1,3,0.366524
1700,2,1,0.567768
1700,2,2,0.302715
1700,2,3,0.127902
1710,1,1,0.76168
1710,1,2,0.626938
1710,1,3,0.507692
1710,2,1,0.611616
1710,2,2,0.438881
1710,2,3,0.271571
1720,1,1,0.71908
1720,1,2,0.474646
1720,1,3,0.268127
1720,2,1,0.552503
1720,2,2,0.279497
1720,2,3,0.145624
1730,1,1,0.707545
1730,1,2,0.492791
1730,1,3,0.364323
1730,2,1,0.522407
1730,2,2,0.224191
1730,2,3,0.129797
1740,1,1,0.693711
1740,1,2,0.472839
1740,1,3,0.361136
1740,2,1,0.516672
1740,2,2,0.221269
1740,2,3,0.0748638
1750,1,1,0.738167
1750,1,2,0.535198
1750,1,3,0.374005
1750,2,1,0.561612
1750,2,2,0.32966
1750,2,3,0.209123
1760,1,1,0.731263
1760,1,2,0.55553
1760,1,3,0.450853
1760,2,1,0.56699
1760,2,2,0.363029
1760,2,3,0.292622
1770,1,1,0.741112
1770,1,2,0.591819
1770,1,3,0.453015
1770,2,1,0.565683
1770,2,2,0.330819
1770,2,3,0.198879
1780,1,1,0.751262
1780,1,2,0.639506
1780,1,3,0.526398
1780,2,1,0.552665
1780,2,2,0.408977
1780,2,3,0.228398
1790,1,1,0.740336
1790,1,2,0.57814
1790,1,3,0.463524
1790,2,1,0.547305
1790,2,2,0.363133
1790,2,3,0.271552
1800,1,1,0.723826
1800,1,2,0.519113
1800,1,3,0.379379
1800,2,1,0.586031
1800,2,2,0.32287
1800,2,3,0.149789
1810,1,1,0.727683
1810,1,2,0.558303
1810,1,3,0.415986
1810,2,1,0.568315
1810,2,2,0.421759
1810,2,3,0.303658
1820,1,1,0.691352
1820,1,2,0.509868
1820,1,3,0.378724
1820,2,1,0.508958
1820,2,2,0.319323
1820,2,3,0.226765
1830,1,1,0.704479
1830,1,2,0.492458
1830,1,3,0.331506
1830,2,1,0.496796
1830,2,2,0.255905
1830,2,3,0.127515
1840,1,1,0.739001
1840,1,2,0.58706
1840,1,3,0.446778
1840,2,1,0.542705
1840,2,2,0.370238
1840,2,3,0.217512
1850,1,1,0.726404
1850,1,2,0.542062
1850,1,3,0.389957
1850,2,1,0.537748
1850,2,2,0.268186
1850,2,3,0.106718
1860,1,1,0.690351
1860,1,2,0.498096
1860,1,3,0.329793
1860,2,1,0.473609
1860,2,2,0.232801
1860,2,3,0.106276
1870,1,1,0.733227
1870,1,2,0.555867
1870,1,3,0.471917
1870,2,1,0.564117
1870,2,2,0.371054
1870,2,3,0.276247
1880,1,1,0.719408
1880,1,2,0.554303
1880,1,3,0.382422
1880,2,1,0.560911
1880,2,2,0.350006
1880,2,3,0.198245
1890,1,1,0.741645
1890,1,2,0.584333
1890,1,3,0.450822
1890,2,1,0.571764
1890,2,2,0.384739
1890,2,3,0.301886
1900,1,1,0.741756
1900,1,2,0.573086
1900,1,3,0.443213
1900,2,1,0.590523
1900,2,2,0.385774
1900,2,3,0.2689
1910,1,1,0.73803
1910,1,2,0.593966
1910,1,3,0.428633
1910,2,1,0.528485
1910,2,2,0.304457
1910,2,3,0.144282
1920,1,1,0.725572
1920,1,2,0.523705
1920,1,3,0.37141
1920,2,1,0.540791
1920,2,2,0.317862
1920,2,3,0.180438
1930,1,1,0.703211
1930,1,2,0.52259
1930,1,3,0.407327
1930,2,1,0.485975
1930,2,2,0.263094
1930,2,3,0.133932
1940,1,1,0.71248
1940,1,2,0.525916
1940,1,3,0.387089
1940,2,1,0.510627
1940,2,2,0.299845
1940,2,3,0.158135
1950,1,1,0.740097
1950,1,2,0.573501
1950,1,3,0.459021
1950,2,1,0.539137
1950,2,2,0.356311
1950,2,3,0.223059
1960,1,1,0.758826
1960,1,2,0.580462
1960,1,3,0.458025
1960,2,1,0.578064
1960,2,2,0.328995
1960,2,3,0.207882
1970,1,1,0.739974
1970,1,2,0.526986
1970,1,3,0.390371
1970,2,1,0.57277
1970,2,2,0.308891
1970,2,3,0.215218
1980,1,1,0.688347
1980,1,2,0.507803
1980,1,3,0.338091
1980,2,1,0.51303
1980,2,2,0.324028
1980,2,3,0.187676
1990,1,1,0.714243
1990,1,2,0.518857
1990,1,3,0.377469
1990,2,1,0.539935
1990,2,2,0.315617
1990,2,3,0.215766
2000,1,1,0.743933
2000,1,2,0.569172
2000,1,3,0.424129
2000,2,1,0.558906
2000,2,2,0.337905
2000,2,3,0.17825
2010,1,1,0.734634
2010,1,2,0.543012
2010,1,3,0.411238
2010,2,1,0.574367
2010,2,2,0.362324
2010,2,3,0.192069
2020,1,1,0.723148
2020,1,2,0.554306
2020,1,3,0.410578
2020,2,1,0.543141
2020,2,2,0.291706
2020,2,3,0.175027
2030,1,1,0.74976
2030,1,2,0.576371
2030,1,3,0.491703
2030,2,1,0.595771
2030,2,2,0.373185
2030,2,3,0.238739
2040,1,1,0.740732
2040,1,2,0.576417
2040,1,3,0.45913
2040,2,1,0.556274
2040,2,2,0.300589
2040,2,3,0.26528
2050,1,1,0.711048
2050,1,2,0.538053
2050,1,3,0.452275
2050,2,1,0.495875
2050,2,2,0.27629
2050,2,3,0.234921
2060,1,1,0.702831
2060,1,2,0.556466
2060,1,3,0.455978
2060,2,1,0.474724
2060,2,2,0.293821
2060,2,3,0.271857
2070,1,1,0.732485
2070,1,2,0.536165
2070,1,3,0.393535
2070,2,1,0.537622
2070,2,2,0.365724
2070,2,3,0.203054
2080,1,1,0.724159
2080,1,2,0.574253
2080,1,3,0.425561
2080,2,1,0.585399
2080,2,2,0.433428
2080,2,3,0.356883
2090,1,1,0.74275
2090,1,2,0.553698
2090,1,3,0.420856
2090,2,1,0.57753
2090,2,2,0.338652
2090,2,3,0.233599
2100,1,1,0.730107
2100,1,2,0.567246
2100,1,3,0.465326
2100,2,1,0.570943
2100,2,2,0.372039
2100,2,3,0.325942
2110,1,1,0.731626
2110,1,2,0.545412
2110,1,3,0.405042
2110,2,1,0.532986
2110,2,2,0.333029
2110,2,3,0.172675
2120,1,1,0.731999
2120,1,2,0.590367
2120,1,3,0.459906
2120,2,1,0.565552
2120,2,2,0.401875
2120,2,3,0.281388
2130,1,1,0.719864
2130,1,2,0.500173
2130,1,3,0.351404
2130,2,1,0.516959
2130,2,2,0.250364
2130,2,3,0.130107
2140,1,1,0.731854
2140,1,2,0.578262
2140,1,3,0.453304
2140,2,1,0.576388
2140,2,2,0.406491
2140,2,3,0.259208
2150,1,1,0.730528
2150,1,2,0.529595
2150,1,3,0.395142
2150,2,1,0.58078
2150,2,2,0.353532
2150,2,3,0.255224
2160,1,1,0.74014
2160,1,2,0.59536
2160,1,3,0.502027
2160,2,1,0.561033
2160,2,2,0.374282
2160,2,3,0.287865
2170,1,1,0.736085
2170,1,2,0.592638
2170,1,3,0.490122
2170,2,1,0.557753
2170,2,2,0.34311
2170,2,3,0.257982
2180,1,1,0.768161
2180,1,2,0.578098
2180,1,3,0.426089
2180,2,1,0.602699
2180,2,2,0.348034
2180,2,3,0.220025
2190,1,1,0.747217
2190,1,2,0.584221
2190,1,3,0.445476
2190,2,1,0.583405
2190,2,2,0.403693
2190,2,3,0.27751
2200,1,1,0.728529
2200,1,2,0.54493
2200,1,3,0.399838
2200,2,1,0.54177
2200,2,2,0.337557
2200,2,3,0.226416
2210,1,1,0.717571
2210,1,2,0.543399
2210,1,3,0.399866
2210,2,1,0.576005
2210,2,2,0.352438
2210,2,3,0.253766
2220,1,1,0.730765
2220,1,2,0.521956
2220,1,3,0.397411
2220,2,1,0.542143
2220,2,2,0.291346
2220,2,3,0.16736
2230,1,1,0.718567
2230,1,2,0.551053
2230,1,3,0.412509
2230,2,1,0.518465
2230,2,2,0.25718
2230,2,3,0.157493
2240,1,1,0.734815
2240,1,2,0.5451
2240,1,3,0.405308
2240,2,1,0.587459
2240,2,2,0.349183
2240,2,3,0.223403
2250,1,1,0.736787
2250,1,2,0.55264
2250,1,3,0.425492
2250,2,1,0.556493
2250,2,2,0.347767
2250,2,3,0.286512
2260,1,1,0.713381
2260,1,2,0.540179
2260,1,3,0.392611
2260,2,1,0.563421
2260,2,2,0.328208
2260,2,3,0.183839
2270,1,1,0.739905
2270,1,2,0.554149
2270,1,3,0.372611
2270,2,1,0.531748
2270,2,2,0.211923
2270,2,3,0.0921502
2280,1,1,0.710651
2280,1,2,0.491169
2280,1,3,0.343974
2280,2,1,0.521286
2280,2,2,0.203523
2280,2,3,0.103573
2290,1,1,0.733388
2290,1,2,0.529367
2290,1,3,0.362383
2290,2,1,0.544674
2290,2,2,0.251912
2290,2,3,0.0775249
2300,1,1,0.704303
2300,1,2,0.521533
2300,1,3,0.395744
2300,2,1,0.502329
2300,2,2,0.243132
2300,2,3,0.12374
2310,1,1,0.692014
2310,1,2,0.514801
2310,1,3,0.420236
2310,2,1,0.446097
2310,2,2,0.251623
2310,2,3,0.151795
2320,1,1,0.717139
2320,1,2,0.512521
2320,1,3,0.375534
2320,2,1,0.514317
2320,2,2,0.292082
2320,2,3,0.20231
2330,1,1,0.695077
2330,1,2,0.506235
2330,1,3,0.341163
2330,2,1,0.465474
2330,2,2,0.243757
2330,2,3,0.170429
2340,1,1,0.716251
2340,1,2,0.512471
2340,1,3,0.342109
2340,2,1,0.509191
2340,2,2,0.282862
2340,2,3,0.11644
2350,1,1,0.705673
2350,1,2,0.463556
2350,1,3,0.255192
2350,2,1,0.482465
2350,2,2,0.188494
2350,2,3,0.00207279
2360,1,1,0.703092
2360,1,2,0.521378
2360,1,3,0.367124
2360,2,1,0.480554
2360,2,2,0.262716
2360,2,3,0.113589
2370,1,1,0.708912
2370,1,2,0.501685
2370,1,3,0.364413
2370,2,1,0.516431
2370,2,2,0.296241
2370,2,3,0.162936
2380,1,1,0.749526
2380,1,2,0.580266
2380,1,3,0.434526
2380,2,1,0.535467
2380,2,2,0.274347
2380,2,3,0.141891
2390,1,1,0.715975
2390,1,2,0.521557
2390,1,3,0.372028
2390,2,1,0.483606
2390,2,2,0.19805
2390,2,3,0.0353967
2400,1,1,0.759824
2400,1,2,0.599242
2400,1,3,0.43824
2400,2,1,0.597276
2400,2,2,0.395417
2400,2,3,0.194424
2410,1,1,0.736883
2410,1,2,0.555112
2410,1,3,0.419353
2410,2,1,0.548646
2410,2,2,0.329598
2410,2,3,0.200591
2420,1,1,0.708056
2420,1,2,0.534892
2420,1,3,0.420032
2420,2,1,0.56789
2420,2,2,0.337832
2420,2,3,0.193872
2430,1,1,0.757286
2430,1,2,0.595607
2430,1,3,0.475339
2430,2,1,0.605218
2430,2,2,0.364346
2430,2,3,0.298268
2440,1,1,0.747104
2440,1,2,0.568638
2440,1,3,0.443509
2440,2,1,0.597356
2440,2,2,0.414716
2440,2,3,0.302183
2450,1,1,0.699096
2450,1,2,0.516616
2450,1,3,0.362644
2450,2,1,0.518557
2450,2,2,0.392064
2450,2,3,0.263487
2460,1,1,0.747522
2460,1,2,0.567431
2460,1,3,0.428549
2460,2,1,0.61708
2460,2,2,0.393872
2460,2,3,0.222339
2470,1,1,0.732769
2470,1,2,0.564293
2470,1,3,0.445777
2470,2,1,0.551678
2470,2,2,0.334304
2470,2,3,0.221365
2480,1,1,0.712862
2480,1,2,0.518459
2480,1,3,0.350397
2480,2,1,0.555169
2480,2,2,0.296887
