sweep,acceptance,plaquette
1,0.405807,0.956447
2,0.448217,0.926125
3,0.469593,0.903607
4,0.490455,0.886628
5,0.493656,0.875981
6,0.498743,0.86693
7,0.505944,0.859554
8,0.502801,0.854256
9,0.5012,0.850255
10,0.502972,0.846375
11,0.507716,0.843971
12,0.50663,0.841884
13,0.513317,0.839934
14,0.513374,0.837913
15,0.507316,0.837411
16,0.50703,0.835439
17,0.509888,0.834447
18,0.509545,0.834096
19,0.505316,0.832498
20,0.508288,0.831436
21,0.512746,0.829804
22,0.515146,0.830208
23,0.512974,0.83012
24,0.509145,0.828895
25,0.509774,0.829756
26,0.51669,0.827626
27,0.505773,0.827359
28,0.512917,0.826901
29,0.506916,0.826639
30,0.508973,0.826221
31,0.507087,0.82547
32,0.514575,0.825471
33,0.516461,0.824214
34,0.516118,0.824856
35,0.513946,0.825966
36,0.513832,0.825487
37,0.507945,0.826246
38,0.508973,0.82579
39,0.507545,0.825927
40,0.518176,0.827155
41,0.513032,0.828778
42,0.51246,0.829092
43,0.502515,0.828046
44,0.507087,0.82715
45,0.511831,0.82698
46,0.518061,0.825675
47,0.499714,0.825067
48,0.512517,0.827771
49,0.511488,0.826185
50,0.506916,0.826845
51,0.512631,0.827714
52,0.507773,0.82865
53,0.51446,0.82735
54,0.51709,0.825335
55,0.513546,0.826994
56,0.513489,0.826727
57,0.510517,0.826693
58,0.51206,0.826024
59,0.515889,0.825375
60,0.508745,0.824585
61,0.512974,0.824606
62,0.509031,0.826023
63,0.508002,0.825882
64,0.513317,0.825755
65,0.513717,0.824482
66,0.51406,0.825775
67,0.510288,0.825546
68,0.516575,0.825258
69,0.516747,0.824904
70,0.519033,0.824455
71,0.507202,0.824372
72,0.507144,0.824384
73,0.511145,0.823066
74,0.510745,0.823075
75,0.507259,0.824084
76,0.508345,0.825271
77,0.511603,0.826086
78,0.513717,0.823954
79,0.511088,0.824427
80,0.509659,0.824975
81,0.508916,0.825054
82,0.508345,0.825536
83,0.515604,0.826833
84,0.506287,0.82663
85,0.516747,0.826206
86,0.515489,0.825188
87,0.516404,0.825448
88,0.512974,0.825109
89,0.512631,0.823946
90,0.515432,0.82543
91,0.511946,0.824714
92,0.516575,0.824609
93,0.507202,0.825879
94,0.513089,0.826274
95,0.513032,0.826428
96,0.514289,0.826717
97,0.517147,0.826328
98,0.51286,0.826181
99,0.516461,0.825573
100,0.507945,0.825776
101,0.509431,0.826469
102,0.511203,0.827186
103,0.515889,0.826764
104,0.513489,0.826096
105,0.51789,0.825838
106,0.509717,0.82634
107,0.509202,0.826721
108,0.511145,0.826001
109,0.514689,0.825423
110,0.518061,0.825177
111,0.513146,0.82494
112,0.516575,0.824241
113,0.506916,0.824073
114,0.515089,0.823777
115,0.512174,0.823936
116,0.511031,0.824501
117,0.514403,0.826252
118,0.510059,0.825858
119,0.509374,0.82657
120,0.507773,0.827401
121,0.509659,0.826118
122,0.510745,0.825794
123,0.507487,0.824021
124,0.506973,0.825236
125,0.508288,0.82385
126,0.513546,0.824846
127,0.508173,0.824704
128,0.512631,0.826184
129,0.51246,0.826993
130,0.510174,0.827606
131,0.51126,0.826812
132,0.509374,0.826075
133,0.509316,0.825731
134,0.511374,0.825878
135,0.508173,0.824755
136,0.511203,0.824719
137,0.505258,0.824337
138,0.51446,0.825487
139,0.516118,0.82541
140,0.509488,0.825057
141,0.512917,0.824849
142,0.510059,0.825769
143,0.505258,0.824901
144,0.50423,0.825255
145,0.504115,0.82683
146,0.506287,0.824638
147,0.516461,0.825703
148,0.507945,0.825506
149,0.507602,0.82501
150,0.50663,0.825763
151,0.515203,0.827006
152,0.507259,0.826947
153,0.516289,0.826854
154,0.516347,0.828138
155,0.505544,0.82865
156,0.51446,0.827958
157,0.506573,0.827619
158,0.509545,0.827595
159,0.515089,0.82721
160,0.514003,0.825478
161,0.511088,0.824702
162,0.51949,0.825298
163,0.51286,0.824562
164,0.514403,0.82528
165,0.511374,0.825073
166,0.513374,0.824242
167,0.51326,0.824928
168,0.508459,0.824747
169,0.516289,0.823724
170,0.513946,0.823955
171,0.507259,0.823682
172,0.515432,0.822855
173,0.510631,0.822669
174,0.513374,0.822664
175,0.511946,0.823104
176,0.51989,0.823054
177,0.516861,0.820923
178,0.516404,0.821871
179,0.523148,0.822068
180,0.511717,0.822909
181,0.509774,0.82314
182,0.508059,0.822549
183,0.519947,0.823439
184,0.516575,0.822855
185,0.509145,0.822
186,0.519204,0.8226
187,0.511374,0.823564
188,0.512174,0.824223
189,0.509088,0.824188
190,0.517433,0.823885
191,0.513203,0.823451
192,0.515203,0.824523
193,0.502629,0.823901
194,0.512631,0.825117
195,0.511317,0.824756
196,0.509945,0.824996
197,0.514803,0.824689
198,0.506802,0.82271
199,0.510631,0.823683
200,0.520176,0.823196
201,0.512289,0.822862
202,0.512231,0.823136
203,0.514632,0.82306
204,0.515432,0.82391
205,0.507716,0.82537
206,0.512289,0.826225
207,0.514689,0.826185
208,0.511203,0.825647
209,0.516347,0.826108
210,0.516175,0.826725
211,0.51446,0.825373
212,0.513032,0.825287
213,0.515947,0.824838
214,0.510402,0.824971
215,0.512003,0.825833
216,0.511145,0.825705
217,0.510231,0.825357
218,0.512117,0.825655
219,0.51246,0.826053
220,0.516747,0.826199
221,0.516289,0.826337
222,0.516747,0.825177
223,0.512117,0.825318
224,0.513032,0.824975
225,0.513603,0.825307
226,0.510117,0.824285
227,0.508802,0.82416
228,0.518404,0.824826
229,0.516118,0.825589
230,0.516347,0.825935
231,0.51326,0.825966
232,0.509145,0.826794
233,0.51206,0.826912
234,0.511203,0.826893
235,0.501029,0.826424
