sweep,acceptance,plaquette
266,0.533771,0.808544
267,0.53122,0.807803
268,0.532434,0.807942
269,0.529033,0.81045
270,0.534378,0.811509
271,0.532677,0.808512
272,0.537051,0.809629
273,0.532556,0.808486
274,0.530005,0.808695
275,0.52879,0.809703
276,0.532313,0.810213
277,0.540452,0.809536
278,0.523445,0.809409
279,0.521501,0.808315
280,0.539359,0.809261
281,0.537536,0.808517
282,0.531341,0.808478
283,0.527332,0.807556
284,0.5345,0.807886
285,0.533285,0.809059
286,0.526361,0.810964
287,0.525024,0.808717
288,0.531341,0.808408
289,0.531098,0.809722
290,0.527575,0.811945
291,0.523445,0.810688
292,0.537172,0.810657
293,0.526846,0.810615
294,0.530491,0.809893
295,0.54519,0.80943
296,0.53292,0.809482
297,0.534135,0.807268
298,0.531098,0.808457
299,0.529276,0.807055
300,0.528183,0.80616
301,0.53292,0.806123
302,0.533042,0.807096
303,0.526361,0.807519
304,0.537293,0.80751
305,0.529519,0.805666
306,0.535957,0.807516
307,0.523688,0.808143
308,0.540573,0.808757
309,0.528426,0.808346
310,0.537051,0.80822
311,0.532191,0.80848
312,0.526482,0.807922
313,0.541181,0.808153
314,0.527697,0.806316
315,0.5345,0.806012
316,0.521623,0.806205
317,0.532799,0.807649
318,0.540573,0.806205
319,0.537172,0.806849
320,0.531706,0.806161
321,0.53292,0.808431
322,0.521137,0.805025
323,0.539602,0.803601
324,0.525024,0.803537
325,0.533406,0.804811
326,0.527575,0.80738
327,0.523931,0.809463
328,0.531584,0.810382
329,0.526603,0.810847
330,0.525753,0.809384
331,0.530126,0.810236
332,0.530491,0.809176
333,0.526361,0.809249
334,0.522352,0.811244
335,0.532313,0.809958
336,0.540087,0.809541
337,0.537172,0.809245
338,0.543975,0.806515
339,0.536322,0.808019
340,0.533042,0.80892
341,0.52381,0.809027
342,0.53292,0.809262
343,0.527575,0.81013
344,0.528183,0.809032
345,0.530734,0.807014
346,0.543975,0.8067
347,0.539966,0.807308
348,0.530612,0.807717
349,0.537172,0.807759
350,0.54361,0.80937
351,0.528669,0.808098
352,0.52381,0.807752
353,0.535714,0.808053
354,0.526846,0.807905
355,0.527332,0.810062
356,0.540938,0.80968
357,0.533528,0.810164
358,0.530977,0.810492
359,0.531463,0.810156
360,0.531827,0.808416
361,0.521744,0.808235
362,0.536808,0.807424
363,0.533285,0.807406
364,0.538387,0.809213
365,0.527697,0.808236
366,0.530005,0.809961
367,0.517128,0.811142
