sweep,R,T,W
840,1,1,0.767148
840,1,2,0.658411
840,1,3,0.530407
840,2,1,0.60497
840,2,2,0.460648
840,2,3,0.345011
850,1,1,0.828477
850,1,2,0.732138
850,1,3,0.668294
850,2,1,0.699558
850,2,2,0.594862
850,2,3,0.527693
860,1,1,0.803752
860,1,2,0.683378
860,1,3,0.587938
860,2,1,0.715545
860,2,2,0.578599
860,2,3,0.478116
870,1,1,0.781657
870,1,2,0.641632
870,1,3,0.536875
870,2,1,0.664079
870,2,2,0.472168
870,2,3,0.367401
880,1,1,0.783866
880,1,2,0.672034
880,1,3,0.575158
880,2,1,0.672432
880,2,2,0.516981
880,2,3,0.390173
890,1,1,0.806373
890,1,2,0.669363
890,1,3,0.52638
890,2,1,0.692769
890,2,2,0.539641
890,2,3,0.3851
900,1,1,0.800866
900,1,2,0.667147
900,1,3,0.562635
900,2,1,0.657343
900,2,2,0.4857
900,2,3,0.410906
910,1,1,0.77749
910,1,2,0.635663
910,1,3,0.534474
910,2,1,0.640765
910,2,2,0.494235
910,2,3,0.361661
920,1,1,0.794382
920,1,2,0.637954
920,1,3,0.542994
920,2,1,0.669703
920,2,2,0.490695
920,2,3,0.39363
930,1,1,0.780446
930,1,2,0.628449
930,1,3,0.530775
930,2,1,0.595115
930,2,2,0.371894
930,2,3,0.314917
940,1,1,0.796589
940,1,2,0.677121
940,1,3,0.571682
940,2,1,0.656135
940,2,2,0.475717
940,2,3,0.34509
950,1,1,0.793523
950,1,2,0.623818
950,1,3,0.520005
950,2,1,0.666098
950,2,2,0.458466
950,2,3,0.383734
960,1,1,0.772675
960,1,2,0.622066
960,1,3,0.51168
960,2,1,0.614289
960,2,2,0.372602
960,2,3,0.216224
970,1,1,0.794945
970,1,2,0.628324
970,1,3,0.520816
970,2,1,0.627127
970,2,2,0.382501
970,2,3,0.300744
980,1,1,0.761257
980,1,2,0.631935
980,1,3,0.550881
980,2,1,0.594628
980,2,2,0.455264
980,2,3,0.347881
990,1,1,0.779864
990,1,2,0.607997
990,1,3,0.488629
990,2,1,0.642722
990,2,2,0.400227
990,2,3,0.340179
1000,1,1,0.798635
1000,1,2,0.695037
1000,1,3,0.624385
1000,2,1,0.618869
1000,2,2,0.475872
1000,2,3,0.425168
1010,1,1,0.81667
1010,1,2,0.6761
1010,1,3,0.556668
1010,2,1,0.668205
1010,2,2,0.471176
1010,2,3,0.316965
1020,1,1,0.779578
1020,1,2,0.629422
1020,1,3,0.502863
1020,2,1,0.631097
1020,2,2,0.460184
1020,2,3,0.303457
1030,1,1,0.802675
1030,1,2,0.659808
1030,1,3,0.555304
1030,2,1,0.684117
1030,2,2,0.528999
1030,2,3,0.453189
1040,1,1,0.819906
1040,1,2,0.692114
1040,1,3,0.592452
1040,2,1,0.682722
1040,2,2,0.512187
1040,2,3,0.426297
1050,1,1,0.798284
1050,1,2,0.679791
1050,1,3,0.572539
1050,2,1,0.67234
1050,2,2,0.509699
1050,2,3,0.441478
1060,1,1,0.773602
1060,1,2,0.671641
1060,1,3,0.592943
1060,2,1,0.595082
1060,2,2,0.462221
1060,2,3,0.363995
1070,1,1,0.790075
1070,1,2,0.610058
1070,1,3,0.501553
1070,2,1,0.665082
1070,2,2,0.461652
1070,2,3,0.395757
1080,1,1,0.793929
1080,1,2,0.642815
1080,1,3,0.519973
1080,2,1,0.654468
1080,2,2,0.446171
1080,2,3,0.334055
1090,1,1,0.80837
1090,1,2,0.664829
1090,1,3,0.579328
1090,2,1,0.671149
1090,2,2,0.507293
1090,2,3,0.450893
1100,1,1,0.772877
1100,1,2,0.618021
1100,1,3,0.498107
1100,2,1,0.609609
1100,2,2,0.446056
1100,2,3,0.373816
1110,1,1,0.787234
1110,1,2,0.661119
1110,1,3,0.56835
1110,2,1,0.659849
1110,2,2,0.483597
1110,2,3,0.323524
1120,1,1,0.794475
1120,1,2,0.659279
1120,1,3,0.550792
1120,2,1,0.636031
1120,2,2,0.458857
1120,2,3,0.364193
1130,1,1,0.796719
1130,1,2,0.627953
1130,1,3,0.476821
1130,2,1,0.679909
1130,2,2,0.453401
1130,2,3,0.332467
1140,1,1,0.796923
1140,1,2,0.630327
1140,1,3,0.49807
1140,2,1,0.651775
1140,2,2,0.37381
1140,2,3,0.258411
1150,1,1,0.793398
1150,1,2,0.656247
1150,1,3,0.595594
1150,2,1,0.631187
1150,2,2,0.414951
1150,2,3,0.388944
1160,1,1,0.80694
1160,1,2,0.685303
1160,1,3,0.588087
1160,2,1,0.641305
1160,2,2,0.483408
1160,2,3,0.409322
1170,1,1,0.812856
1170,1,2,0.688179
1170,1,3,0.588627
1170,2,1,0.690814
1170,2,2,0.531345
1170,2,3,0.458554
1180,1,1,0.783414
1180,1,2,0.637263
1180,1,3,0.508442
1180,2,1,0.646253
1180,2,2,0.477788
1180,2,3,0.392632
1190,1,1,0.784279
1190,1,2,0.64284
1190,1,3,0.588173
1190,2,1,0.633468
1190,2,2,0.432713
1190,2,3,0.40162
1200,1,1,0.764197
1200,1,2,0.577673
1200,1,3,0.42811
1200,2,1,0.597925
1200,2,2,0.34728
1200,2,3,0.20405
1210,1,1,0.785333
1210,1,2,0.662606
1210,1,3,0.569274
1210,2,1,0.609673
1210,2,2,0.430762
1210,2,3,0.331685
1220,1,1,0.803622
1220,1,2,0.692925
1220,1,3,0.618694
1220,2,1,0.668223
1220,2,2,0.543796
1220,2,3,0.441874
1230,1,1,0.816925
1230,1,2,0.712734
1230,1,3,0.603134
1230,2,1,0.685593
1230,2,2,0.568428
1230,2,3,0.485523
1240,1,1,0.81195
1240,1,2,0.658637
1240,1,3,0.535758
1240,2,1,0.681959
1240,2,2,0.461482
1240,2,3,0.303102
1250,1,1,0.778263
1250,1,2,0.633561
1250,1,3,0.516054
1250,2,1,0.630426
1250,2,2,0.441188
1250,2,3,0.295743
1260,1,1,0.753199
1260,1,2,0.617229
1260,1,3,0.51348
1260,2,1,0.623781
1260,2,2,0.429633
1260,2,3,0.298309
1270,1,1,0.759732
1270,1,2,0.594282
1270,1,3,0.482929
1270,2,1,0.599393
1270,2,2,0.418183
1270,2,3,0.282616
1280,1,1,0.790283
1280,1,2,0.633325
1280,1,3,0.538867
1280,2,1,0.641928
1280,2,2,0.459487
1280,2,3,0.330713
1290,1,1,0.777936
1290,1,2,0.635047
1290,1,3,0.549203
1290,2,1,0.593374
1290,2,2,0.418888
1290,2,3,0.362027
1300,1,1,0.797674
1300,1,2,0.674953
1300,1,3,0.614272
1300,2,1,0.653915
1300,2,2,0.463946
1300,2,3,0.423064
1310,1,1,0.778762
1310,1,2,0.62863
1310,1,3,0.508989
1310,2,1,0.616485
1310,2,2,0.433283
1310,2,3,0.299689
1320,1,1,0.787235
1320,1,2,0.649366
1320,1,3,0.561152
1320,2,1,0.658019
1320,2,2,0.477811
1320,2,3,0.391038
1330,1,1,0.787242
1330,1,2,0.635196
1330,1,3,0.496704
1330,2,1,0.616728
1330,2,2,0.393279
1330,2,3,0.227954
1340,1,1,0.787708
1340,1,2,0.651744
1340,1,3,0.569334
1340,2,1,0.627334
1340,2,2,0.461498
1340,2,3,0.381354
1350,1,1,0.785513
1350,1,2,0.617758
1350,1,3,0.52351
1350,2,1,0.636539
1350,2,2,0.404624
1350,2,3,0.268422
1360,1,1,0.780244
1360,1,2,0.649631
1360,1,3,0.527277
1360,2,1,0.610844
1360,2,2,0.416826
1360,2,3,0.26708
1370,1,1,0.806985
1370,1,2,0.669344
1370,1,3,0.574544
1370,2,1,0.678372
1370,2,2,0.463328
1370,2,3,0.352637
1380,1,1,0.794367
1380,1,2,0.668651
1380,1,3,0.550763
1380,2,1,0.649738
1380,2,2,0.534715
1380,2,3,0.390794
1390,1,1,0.764893
1390,1,2,0.625638
1390,1,3,0.517099
1390,2,1,0.651611
1390,2,2,0.520486
1390,2,3,0.426412
1400,1,1,0.793057
1400,1,2,0.644659
1400,1,3,0.515952
1400,2,1,0.667045
1400,2,2,0.494777
1400,2,3,0.416884
1410,1,1,0.808487
1410,1,2,0.65973
1410,1,3,0.571562
1410,2,1,0.690527
1410,2,2,0.52582
1410,2,3,0.434453
1420,1,1,0.773637
1420,1,2,0.641934
1420,1,3,0.542629
1420,2,1,0.658909
1420,2,2,0.485654
1420,2,3,0.404046
1430,1,1,0.775614
1430,1,2,0.648004
1430,1,3,0.513628
1430,2,1,0.630219
1430,2,2,0.502901
1430,2,3,0.359013
1440,1,1,0.78698
1440,1,2,0.656763
1440,1,3,0.559499
1440,2,1,0.653986
1440,2,2,0.543969
1440,2,3,0.423477
1450,1,1,0.786761
1450,1,2,0.677897
1450,1,3,0.570822
1450,2,1,0.633256
1450,2,2,0.533184
1450,2,3,0.447079
1460,1,1,0.766858
1460,1,2,0.619053
1460,1,3,0.490722
1460,2,1,0.583132
1460,2,2,0.40011
1460,2,3,0.265686
1470,1,1,0.773846
1470,1,2,0.58088
1470,1,3,0.445303
1470,2,1,0.628926
1470,2,2,0.391193
1470,2,3,0.27409
1480,1,1,0.776142
1480,1,2,0.637427
1480,1,3,0.529478
1480,2,1,0.667665
1480,2,2,0.499488
1480,2,3,0.386252
1490,1,1,0.765432
1490,1,2,0.621482
1490,1,3,0.49561
1490,2,1,0.586498
1490,2,2,0.411703
1490,2,3,0.324546
1500,1,1,0.766135
1500,1,2,0.614699
1500,1,3,0.499508
1500,2,1,0.583202
1500,2,2,0.355537
1500,2,3,0.262169
1510,1,1,0.787713
1510,1,2,0.613359
1510,1,3,0.490102
1510,2,1,0.634084
1510,2,2,0.401188
1510,2,3,0.260528
1520,1,1,0.755434
1520,1,2,0.585504
1520,1,3,0.42961
1520,2,1,0.580913
1520,2,2,0.398346
1520,2,3,0.245555
1530,1,1,0.773656
1530,1,2,0.610532
1530,1,3,0.458756
1530,2,1,0.619675
1530,2,2,0.399945
1530,2,3,0.198379
1540,1,1,0.782828
1540,1,2,0.643474
1540,1,3,0.544795
1540,2,1,0.65234
1540,2,2,0.478307
1540,2,3,0.37046
1550,1,1,0.79183
1550,1,2,0.654912
1550,1,3,0.549673
1550,2,1,0.649022
1550,2,2,0.455132
1550,2,3,0.344878
1560,1,1,0.741789
1560,1,2,0.590508
1560,1,3,0.453174
1560,2,1,0.541939
1560,2,2,0.295227
1560,2,3,0.144642
1570,1,1,0.771183
1570,1,2,0.621523
1570,1,3,0.492292
1570,2,1,0.59536
1570,2,2,0.346508
1570,2,3,0.222491
1580,1,1,0.76148
1580,1,2,0.550319
1580,1,3,0.411799
1580,2,1,0.589775
1580,2,2,0.301063
1580,2,3,0.1314
1590,1,1,0.747627
1590,1,2,0.564846
1590,1,3,0.462134
1590,2,1,0.544687
1590,2,2,0.32969
1590,2,3,0.294278
1600,1,1,0.791601
1600,1,2,0.642124
1600,1,3,0.560885
1600,2,1,0.656648
1600,2,2,0.474187
1600,2,3,0.432875
1610,1,1,0.780305
1610,1,2,0.576636
1610,1,3,0.432498
1610,2,1,0.658551
1610,2,2,0.412374
1610,2,3,0.30281
1620,1,1,0.790547
1620,1,2,0.652299
1620,1,3,0.540079
1620,2,1,0.624897
1620,2,2,0.447446
1620,2,3,0.360807
1630,1,1,0.788364
1630,1,2,0.68284
1630,1,3,0.599504
1630,2,1,0.652195
1630,2,2,0.543505
1630,2,3,0.467617
1640,1,1,0.772416
1640,1,2,0.614473
1640,1,3,0.51915
1640,2,1,0.651948
1640,2,2,0.4462
1640,2,3,0.345188
1650,1,1,0.793077
1650,1,2,0.634444
1650,1,3,0.493043
1650,2,1,0.643713
1650,2,2,0.444499
1650,2,3,0.323118
1660,1,1,0.778762
1660,1,2,0.604207
1660,1,3,0.482003
1660,2,1,0.620074
1660,2,2,0.399808
1660,2,3,0.291451
1670,1,1,0.780575
1670,1,2,0.622684
1670,1,3,0.495101
1670,2,1,0.657243
1670,2,2,0.45427
1670,2,3,0.345608
1680,1,1,0.774712
1680,1,2,0.625813
1680,1,3,0.514085
1680,2,1,0.626047
1680,2,2,0.399149
1680,2,3,0.293311
1690,1,1,0.800416
1690,1,2,0.693903
1690,1,3,0.617409
1690,2,1,0.685241
1690,2,2,0.528752
1690,2,3,0.419249
1700,1,1,0.751398
1700,1,2,0.6303
1700,1,3,0.50551
1700,2,1,0.610408
1700,2,2,0.484542
1700,2,3,0.37741
1710,1,1,0.784362
1710,1,2,0.643683
1710,1,3,0.554866
1710,2,1,0.657401
1710,2,2,0.482564
1710,2,3,0.40514
1720,1,1,0.797546
1720,1,2,0.659055
1720,1,3,0.547289
1720,2,1,0.668256
1720,2,2,0.469723
1720,2,3,0.310414
1730,1,1,0.785704
1730,1,2,0.640654
1730,1,3,0.505639
1730,2,1,0.637795
1730,2,2,0.485015
1730,2,3,0.364262
1740,1,1,0.795621
1740,1,2,0.645511
1740,1,3,0.529515
1740,2,1,0.681536
1740,2,2,0.512613
1740,2,3,0.443847
1750,1,1,0.818525
1750,1,2,0.702266
1750,1,3,0.591855
1750,2,1,0.669619
1750,2,2,0.546492
1750,2,3,0.418491
1760,1,1,0.807709
1760,1,2,0.669249
1760,1,3,0.562769
1760,2,1,0.652718
1760,2,2,0.444137
1760,2,3,0.321254
1770,1,1,0.795484
1770,1,2,0.65167
1770,1,3,0.536522
1770,2,1,0.619669
1770,2,2,0.468171
1770,2,3,0.362581
1780,1,1,0.762524
1780,1,2,0.626173
1780,1,3,0.521472
1780,2,1,0.60325
1780,2,2,0.401949
1780,2,3,0.342351
1790,1,1,0.792667
1790,1,2,0.638184
1790,1,3,0.489389
1790,2,1,0.660229
1790,2,2,0.501155
1790,2,3,0.317375
1800,1,1,0.760277
1800,1,2,0.56667
1800,1,3,0.443293
1800,2,1,0.593511
1800,2,2,0.358245
1800,2,3,0.252339
1810,1,1,0.807873
1810,1,2,0.67584
1810,1,3,0.558316
1810,2,1,0.63522
1810,2,2,0.46321
1810,2,3,0.357994
1820,1,1,0.792699
1820,1,2,0.634012
1820,1,3,0.489755
1820,2,1,0.640632
1820,2,2,0.441476
1820,2,3,0.312574
1830,1,1,0.748718
1830,1,2,0.59849
1830,1,3,0.493731
1830,2,1,0.600497
1830,2,2,0.393528
1830,2,3,0.293816
1840,1,1,0.797016
1840,1,2,0.6331
1840,1,3,0.517595
1840,2,1,0.616431
1840,2,2,0.435034
1840,2,3,0.291798
1850,1,1,0.788699
1850,1,2,0.647643
1850,1,3,0.512736
1850,2,1,0.640627
1850,2,2,0.414949
1850,2,3,0.256018
1860,1,1,0.799702
1860,1,2,0.635749
1860,1,3,0.503361
1860,2,1,0.647367
1860,2,2,0.431965
1860,2,3,0.255662
1870,1,1,0.80238
1870,1,2,0.650026
1870,1,3,0.530473
1870,2,1,0.671038
1870,2,2,0.462591
1870,2,3,0.283343
1880,1,1,0.779257
1880,1,2,0.641062
1880,1,3,0.516519
1880,2,1,0.629608
1880,2,2,0.430936
1880,2,3,0.281039
1890,1,1,0.786532
1890,1,2,0.623964
1890,1,3,0.508904
1890,2,1,0.6757
1890,2,2,0.482653
1890,2,3,0.358451
1900,1,1,0.764962
1900,1,2,0.607569
1900,1,3,0.497751
1900,2,1,0.600689
1900,2,2,0.427327
1900,2,3,0.348403
1910,1,1,0.757111
1910,1,2,0.575134
1910,1,3,0.471984
1910,2,1,0.601482
1910,2,2,0.373014
1910,2,3,0.270298
1920,1,1,0.797723
1920,1,2,0.660247
1920,1,3,0.560457
1920,2,1,0.66178
1920,2,2,0.505676
1920,2,3,0.379412
1930,1,1,0.818302
1930,1,2,0.692866
1930,1,3,0.603637
1930,2,1,0.705646
1930,2,2,0.549352
1930,2,3,0.444685
1940,1,1,0.789672
1940,1,2,0.654462
1940,1,3,0.576499
1940,2,1,0.657285
1940,2,2,0.476997
1940,2,3,0.357685
1950,1,1,0.808456
1950,1,2,0.666587
1950,1,3,0.547744
1950,2,1,0.669786
1950,2,2,0.509594
1950,2,3,0.404031
1960,1,1,0.774118
1960,1,2,0.625379
1960,1,3,0.499175
1960,2,1,0.618495
1960,2,2,0.45415
1960,2,3,0.346203
1970,1,1,0.744965
1970,1,2,0.542055
1970,1,3,0.386464
1970,2,1,0.55122
1970,2,2,0.326685
1970,2,3,0.209768
1980,1,1,0.780645
1980,1,2,0.612128
1980,1,3,0.477191
1980,2,1,0.634963
1980,2,2,0.408466
1980,2,3,0.310723
1990,1,1,0.78655
1990,1,2,0.647434
1990,1,3,0.529212
1990,2,1,0.645064
1990,2,2,0.457917
1990,2,3,0.34029
2000,1,1,0.780232
2000,1,2,0.598449
2000,1,3,0.470461
2000,2,1,0.635771
2000,2,2,0.402188
2000,2,3,0.271555
2010,1,1,0.779442
2010,1,2,0.631549
2010,1,3,0.511202
2010,2,1,0.635146
2010,2,2,0.404723
2010,2,3,0.244377
2020,1,1,0.786018
2020,1,2,0.614946
2020,1,3,0.502351
2020,2,1,0.670294
2020,2,2,0.450604
2020,2,3,0.320197
2030,1,1,0.813541
2030,1,2,0.693501
2030,1,3,0.582237
2030,2,1,0.685221
2030,2,2,0.535462
2030,2,3,0.425984
2040,1,1,0.80439
2040,1,2,0.695859
2040,1,3,0.586046
2040,2,1,0.696964
2040,2,2,0.58303
2040,2,3,0.501527
2050,1,1,0.787087
2050,1,2,0.641506
2050,1,3,0.507718
2050,2,1,0.622215
2050,2,2,0.447347
2050,2,3,0.298181
2060,1,1,0.824876
2060,1,2,0.705486
2060,1,3,0.606793
2060,2,1,0.665254
2060,2,2,0.488531
2060,2,3,0.430091
2070,1,1,0.790756
2070,1,2,0.656275
2070,1,3,0.576273
2070,2,1,0.649831
2070,2,2,0.448308
2070,2,3,0.323997
2080,1,1,0.768576
2080,1,2,0.592166
2080,1,3,0.425713
2080,2,1,0.631957
2080,2,2,0.434361
2080,2,3,0.30449
2090,1,1,0.796875
2090,1,2,0.660168
2090,1,3,0.551114
2090,2,1,0.667285
2090,2,2,0.484217
2090,2,3,0.380836
2100,1,1,0.794005
2100,1,2,0.659983
2100,1,3,0.567995
2100,2,1,0.618833
2100,2,2,0.445086
2100,2,3,0.29571
2110,1,1,0.777196
2110,1,2,0.641143
2110,1,3,0.514492
2110,2,1,0.639519
2110,2,2,0.479644
2110,2,3,0.347496
2120,1,1,0.794322
2120,1,2,0.663516
2120,1,3,0.569932
2120,2,1,0.644299
2120,2,2,0.481357
2120,2,3,0.407652
2130,1,1,0.765866
2130,1,2,0.624916
2130,1,3,0.498559
2130,2,1,0.609932
2130,2,2,0.486409
2130,2,3,0.406477
2140,1,1,0.756203
2140,1,2,0.608643
2140,1,3,0.466217
2140,2,1,0.594085
2140,2,2,0.419907
2140,2,3,0.279054
2150,1,1,0.778741
2150,1,2,0.652167
2150,1,3,0.527938
2150,2,1,0.602783
2150,2,2,0.456934
2150,2,3,0.340102
2160,1,1,0.781728
2160,1,2,0.678109
2160,1,3,0.57271
2160,2,1,0.661781
2160,2,2,0.556522
2160,2,3,0.416238
2170,1,1,0.787589
2170,1,2,0.633673
2170,1,3,0.491616
2170,2,1,0.654923
2170,2,2,0.428692
2170,2,3,0.266749
2180,1,1,0.782307
2180,1,2,0.642326
2180,1,3,0.527606
2180,2,1,0.640464
2180,2,2,0.452322
2180,2,3,0.287335
2190,1,1,0.794436
2190,1,2,0.651776
2190,1,3,0.521949
2190,2,1,0.655563
2190,2,2,0.463283
2190,2,3,0.313563
2200,1,1,0.817247
2200,1,2,0.668031
2200,1,3,0.551131
2200,2,1,0.66422
2200,2,2,0.458819
2200,2,3,0.319766
2210,1,1,0.780677
2210,1,2,0.655039
2210,1,3,0.536781
2210,2,1,0.62319
2210,2,2,0.454626
2210,2,3,0.309308
2220,1,1,0.792839
2220,1,2,0.632414
2220,1,3,0.507651
2220,2,1,0.662474
2220,2,2,0.439043
2220,2,3,0.306115
2230,1,1,0.784787
2230,1,2,0.604494
2230,1,3,0.442295
2230,2,1,0.641715
2230,2,2,0.429266
2230,2,3,0.288633
2240,1,1,0.796989
2240,1,2,0.629009
2240,1,3,0.522458
2240,2,1,0.667557
2240,2,2,0.474102
2240,2,3,0.350985
2250,1,1,0.806351
2250,1,2,0.667052
2250,1,3,0.533438
2250,2,1,0.686174
2250,2,2,0.492567
2250,2,3,0.377171
2260,1,1,0.762115
2260,1,2,0.596187
2260,1,3,0.472843
2260,2,1,0.568558
2260,2,2,0.342498
2260,2,3,0.282723
2270,1,1,0.755807
2270,1,2,0.628632
2270,1,3,0.55539
2270,2,1,0.566216
2270,2,2,0.389668
2270,2,3,0.318998
2280,1,1,0.760172
2280,1,2,0.567109
2280,1,3,0.401099
2280,2,1,0.611039
2280,2,2,0.384238
2280,2,3,0.252208
2290,1,1,0.756708
2290,1,2,0.597974
2290,1,3,0.507758
2290,2,1,0.575142
2290,2,2,0.386392
2290,2,3,0.286884
2300,1,1,0.761533
2300,1,2,0.631271
2300,1,3,0.542064
2300,2,1,0.577869
2300,2,2,0.447077
2300,2,3,0.331703
2310,1,1,0.792238
2310,1,2,0.649322
2310,1,3,0.549123
2310,2,1,0.643966
2310,2,2,0.45273
2310,2,3,0.346863
2320,1,1,0.78433
2320,1,2,0.634196
2320,1,3,0.48078
2320,2,1,0.629691
2320,2,2,0.430786
2320,2,3,0.323678
2330,1,1,0.77959
2330,1,2,0.645913
2330,1,3,0.563879
2330,2,1,0.62458
2330,2,2,0.41554
2330,2,3,0.375702
2340,1,1,0.753312
2340,1,2,0.558667
2340,1,3,0.428444
2340,2,1,0.58396
2340,2,2,0.369748
2340,2,3,0.331304
2350,1,1,0.793396
2350,1,2,0.652854
2350,1,3,0.56129
2350,2,1,0.638102
2350,2,2,0.400944
2350,2,3,0.307839
2360,1,1,0.804181
2360,1,2,0.647619
2360,1,3,0.543075
2360,2,1,0.680647
2360,2,2,0.487854
2360,2,3,0.375846
2370,1,1,0.800079
2370,1,2,0.683614
2370,1,3,0.593314
2370,2,1,0.633693
2370,2,2,0.433156
2370,2,3,0.335322
2380,1,1,0.780858
2380,1,2,0.624864
2380,1,3,0.546971
2380,2,1,0.663293
2380,2,2,0.458622
2380,2,3,0.410337
2390,1,1,0.772478
2390,1,2,0.615674
2390,1,3,0.524068
2390,2,1,0.617782
2390,2,2,0.401881
2390,2,3,0.372846
2400,1,1,0.779133
2400,1,2,0.633165
2400,1,3,0.49514
2400,2,1,0.59944
2400,2,2,0.419502
2400,2,3,0.282624
2410,1,1,0.757583
2410,1,2,0.576072
2410,1,3,0.417928
2410,2,1,0.600001
2410,2,2,0.430802
2410,2,3,0.296132
2420,1,1,0.761781
2420,1,2,0.599733
2420,1,3,0.486895
2420,2,1,0.57168
2420,2,2,0.367114
2420,2,3,0.254274
2430,1,1,0.769581
2430,1,2,0.611704
2430,1,3,0.511921
2430,2,1,0.651559
2430,2,2,0.465749
2430,2,3,0.329456
2440,1,1,0.788999
2440,1,2,0.631381
2440,1,3,0.502225
2440,2,1,0.632218
2440,2,2,0.400104
2440,2,3,0.233183
2450,1,1,0.793322
2450,1,2,0.639922
2450,1,3,0.481784
2450,2,1,0.637949
2450,2,2,0.469006
2450,2,3,0.325191
2460,1,1,0.815775
2460,1,2,0.687726
2460,1,3,0.582869
2460,2,1,0.708117
2460,2,2,0.559153
2460,2,3,0.454503
2470,1,1,0.816273
2470,1,2,0.674428
2470,1,3,0.577013
2470,2,1,0.708634
2470,2,2,0.528529
2470,2,3,0.421993
2480,1,1,0.813436
2480,1,2,0.689627
2480,1,3,0.628569
2480,2,1,0.696557
2480,2,2,0.549074
2480,2,3,0.494881
2490,1,1,0.796088
