sweep,R,T,W
4040,1,1,0.788113
4040,1,2,0.637523
4040,1,3,0.515643
4040,1,4,0.420746
4040,1,5,0.341521
4040,1,6,0.27783
4040,2,1,0.632368
4040,2,2,0.433319
4040,2,3,0.303284
4040,2,4,0.21638
4040,2,5,0.153163
4040,2,6,0.108589
4040,3,1,0.508812
4040,3,2,0.297809
4040,3,3,0.172671
4040,3,4,0.0987115
4040,3,5,0.0469394
4040,3,6,0.0285764
4040,4,1,0.407223
4040,4,2,0.208717
4040,4,3,0.106252
4040,4,4,0.056919
4040,4,5,0.018915
4040,4,6,0.0141533
4040,5,1,0.326574
4040,5,2,0.144021
4040,5,3,0.0731575
4040,5,4,0.0342293
4040,5,5,0.00977639
4040,5,6,0.00570152
4080,1,1,0.788713
4080,1,2,0.630919
4080,1,3,0.512376
4080,1,4,0.41945
4080,1,5,0.345158
4080,1,6,0.28464
4080,2,1,0.636162
4080,2,2,0.421871
4080,2,3,0.288257
4080,2,4,0.189678
4080,2,5,0.133204
4080,2,6,0.0910796
4080,3,1,0.515925
4080,3,2,0.285323
4080,3,3,0.170795
4080,3,4,0.0878863
4080,3,5,0.0492477
4080,3,6,0.0234644
4080,4,1,0.417807
4080,4,2,0.198113
4080,4,3,0.104049
4080,4,4,0.0473409
4080,4,5,0.0281601
4080,4,6,0.0274774
4080,5,1,0.33831
4080,5,2,0.143505
4080,5,3,0.0692914
4080,5,4,0.0234918
4080,5,5,0.013707
4080,5,6,0.0247322
4120,1,1,0.797586
4120,1,2,0.650771
4120,1,3,0.535236
4120,1,4,0.430914
4120,1,5,0.343076
4120,1,6,0.277604
4120,2,1,0.655497
4120,2,2,0.463782
4120,2,3,0.334884
4120,2,4,0.235258
4120,2,5,0.162506
4120,2,6,0.117766
4120,3,1,0.542472
4120,3,2,0.337782
4120,3,3,0.227297
4120,3,4,0.146527
4120,3,5,0.0931023
4120,3,6,0.058992
4120,4,1,0.45606
4120,4,2,0.246926
4120,4,3,0.152549
4120,4,4,0.0809371
4120,4,5,0.0521491
4120,4,6,0.0321663
4120,5,1,0.381582
4120,5,2,0.179709
4120,5,3,0.0984654
4120,5,4,0.028523
4120,5,5,0.0203975
4120,5,6,0.00784597
4160,1,1,0.787339
4160,1,2,0.63895
4160,1,3,0.522897
4160,1,4,0.431247
4160,1,5,0.35076
4160,1,6,0.279299
4160,2,1,0.634039
4160,2,2,0.442969
4160,2,3,0.317488
4160,2,4,0.221168
4160,2,5,0.14819
4160,2,6,0.097182
4160,3,1,0.513308
4160,3,2,0.311484
4160,3,3,0.201189
4160,3,4,0.120814
4160,3,5,0.0626147
4160,3,6,0.0266706
4160,4,1,0.418451
4160,4,2,0.220666
4160,4,3,0.131199
4160,4,4,0.073532
4160,4,5,0.024565
4160,4,6,0.00242206
4160,5,1,0.33734
4160,5,2,0.159252
4160,5,3,0.0813524
4160,5,4,0.0354836
4160,5,5,0.00643817
4160,5,6,-0.00396216
4200,1,1,0.779016
4200,1,2,0.623473
4200,1,3,0.498358
4200,1,4,0.401737
4200,1,5,0.324645
4200,1,6,0.265011
4200,2,1,0.619947
4200,2,2,0.42379
4200,2,3,0.296033
4200,2,4,0.213614
4200,2,5,0.150155
4200,2,6,0.104832
4200,3,1,0.494248
4200,3,2,0.291537
4200,3,3,0.186647
4200,3,4,0.118265
4200,3,5,0.0695886
4200,3,6,0.0306498
4200,4,1,0.38862
4200,4,2,0.193061
4200,4,3,0.111373
4200,4,4,0.0636349
4200,4,5,0.0336198
4200,4,6,0.00895366
4200,5,1,0.308938
4200,5,2,0.132679
4200,5,3,0.0707685
