sweep,R,T,W
940,2,3,0.0319743
950,1,1,0.61016
950,1,2,0.383108
950,1,3,0.223915
950,2,1,0.414749
950,2,2,0.189762
950,2,3,0.0221149
960,1,1,0.649318
960,1,2,0.42989
960,1,3,0.279928
960,2,1,0.46614
960,2,2,0.219823
960,2,3,0.125223
970,1,1,0.628182
970,1,2,0.42573
970,1,3,0.315549
970,2,1,0.396305
970,2,2,0.212202
970,2,3,0.127361
980,1,1,0.668251
980,1,2,0.4671
980,1,3,0.328371
980,2,1,0.439302
980,2,2,0.246646
980,2,3,0.167547
990,1,1,0.650236
990,1,2,0.383706
990,1,3,0.270745
990,2,1,0.411383
990,2,2,0.150582
990,2,3,0.163551
1000,1,1,0.584119
1000,1,2,0.375384
1000,1,3,0.222988
1000,2,1,0.303072
1000,2,2,0.179659
1000,2,3,0.0445366
1010,1,1,0.582974
1010,1,2,0.363514
1010,1,3,0.294395
1010,2,1,0.295808
1010,2,2,0.0799574
1010,2,3,-0.00281419
1020,1,1,0.60599
1020,1,2,0.403078
1020,1,3,0.278824
1020,2,1,0.369766
1020,2,2,0.190062
1020,2,3,0.0743784
1030,1,1,0.653358
1030,1,2,0.410936
1030,1,3,0.274613
1030,2,1,0.506956
1030,2,2,0.25515
1030,2,3,0.179736
1040,1,1,0.626013
1040,1,2,0.436105
1040,1,3,0.299343
1040,2,1,0.39409
1040,2,2,0.226418
1040,2,3,0.131193
1050,1,1,0.628487
1050,1,2,0.418567
1050,1,3,0.250416
1050,2,1,0.389322
1050,2,2,0.144587
1050,2,3,-0.00344655
1060,1,1,0.661316
1060,1,2,0.470809
1060,1,3,0.383767
1060,2,1,0.454134
1060,2,2,0.298207
1060,2,3,0.235509
1070,1,1,0.644135
1070,1,2,0.480072
1070,1,3,0.33526
1070,2,1,0.407916
1070,2,2,0.226929
1070,2,3,0.103583
1080,1,1,0.61998
1080,1,2,0.424467
1080,1,3,0.292447
1080,2,1,0.351444
1080,2,2,0.147248
1080,2,3,0.1694
1090,1,1,0.60832
1090,1,2,0.379641
1090,1,3,0.220837
1090,2,1,0.353575
1090,2,2,0.213487
1090,2,3,0.114095
1100,1,1,0.618681
1100,1,2,0.377909
1100,1,3,0.210745
1100,2,1,0.420227
1100,2,2,0.154827
1100,2,3,0.100858
1110,1,1,0.612114
1110,1,2,0.41461
1110,1,3,0.292845
1110,2,1,0.361582
1110,2,2,0.128044
1110,2,3,0.0843224
1120,1,1,0.620222
1120,1,2,0.426351
1120,1,3,0.28569
1120,2,1,0.387956
1120,2,2,0.172366
1120,2,3,0.0493267
1130,1,1,0.602924
1130,1,2,0.372779
1130,1,3,0.280648
1130,2,1,0.336717
1130,2,2,0.0730365
1130,2,3,-0.0186805
1140,1,1,0.597967
1140,1,2,0.312312
1140,1,3,0.125194
1140,2,1,0.374018
1140,2,2,0.0496489
1140,2,3,-0.025342
1150,1,1,0.599145
1150,1,2,0.364014
1150,1,3,0.211516
1150,2,1,0.399177
1150,2,2,0.174807
1150,2,3,0.0771108
1160,1,1,0.59864
1160,1,2,0.382449
1160,1,3,0.158303
1160,2,1,0.30337
1160,2,2,0.0544375
1160,2,3,-0.0113185
1170,1,1,0.605038
1170,1,2,0.367682
1170,1,3,0.156944
1170,2,1,0.391652
1170,2,2,0.200531
1170,2,3,0.0308049
1180,1,1,0.646879
1180,1,2,0.398782
1180,1,3,0.219591
1180,2,1,0.457616
1180,2,2,0.226589
1180,2,3,0.0818177
1190,1,1,0.653119
1190,1,2,0.45529
1190,1,3,0.262165
1190,2,1,0.46766
1190,2,2,0.237359
1190,2,3,0.119003
1200,1,1,0.63439
1200,1,2,0.422091
1200,1,3,0.292744
1200,2,1,0.462415
1200,2,2,0.33544
1200,2,3,0.274135
1210,1,1,0.654584
1210,1,2,0.410197
1210,1,3,0.271249
1210,2,1,0.456001
1210,2,2,0.169084
1210,2,3,0.093323
1220,1,1,0.654613
1220,1,2,0.418375
1220,1,3,0.268395
1220,2,1,0.424195
1220,2,2,0.200606
1220,2,3,0.0995218
1230,1,1,0.621882
1230,1,2,0.356928
1230,1,3,0.185638
1230,2,1,0.375843
1230,2,2,0.106481
1230,2,3,0.00472148
1240,1,1,0.600485
1240,1,2,0.317925
1240,1,3,0.142141
1240,2,1,0.367796
1240,2,2,0.131218
1240,2,3,-0.00684526
1250,1,1,0.600539
1250,1,2,0.435788
1250,1,3,0.301487
1250,2,1,0.362464
1250,2,2,0.204227
1250,2,3,0.1486
1260,1,1,0.637218
1260,1,2,0.459844
1260,1,3,0.301564
1260,2,1,0.419159
1260,2,2,0.261926
1260,2,3,0.17575
1270,1,1,0.668115
1270,1,2,0.459997
1270,1,3,0.359111
1270,2,1,0.451943
1270,2,2,0.279829
1270,2,3,0.107514
1280,1,1,0.663515
1280,1,2,0.448991
1280,1,3,0.302312
1280,2,1,0.402353
1280,2,2,0.1741
1280,2,3,0.0987672
1290,1,1,0.6066
1290,1,2,0.403697
1290,1,3,0.225312
1290,2,1,0.350388
1290,2,2,0.103569
1290,2,3,0.028636
1300,1,1,0.576639
1300,1,2,0.308587
1300,1,3,0.131148
1300,2,1,0.299538
1300,2,2,0.117948
1300,2,3,0.0405728
1310,1,1,0.557364
1310,1,2,0.357533
1310,1,3,0.195698
1310,2,1,0.342687
1310,2,2,0.140284
1310,2,3,0.048351
1320,1,1,0.590832
1320,1,2,0.307073
1320,1,3,0.165295
1320,2,1,0.352312
1320,2,2,0.0585222
1320,2,3,0.0152433
1330,1,1,0.569107
1330,1,2,0.293237
1330,1,3,0.150785
1330,2,1,0.313667
1330,2,2,0.0275783
1330,2,3,0.0580951
1340,1,1,0.577271
1340,1,2,0.351005
1340,1,3,0.228557
1340,2,1,0.399112
1340,2,2,0.169067
1340,2,3,0.036102
1350,1,1,0.683902
1350,1,2,0.45259
1350,1,3,0.290104
1350,2,1,0.490337
1350,2,2,0.21455
1350,2,3,0.0546314
1360,1,1,0.656675
1360,1,2,0.464303
1360,1,3,0.303447
1360,2,1,0.450107
1360,2,2,0.261973
1360,2,3,0.173499
1370,1,1,0.625836
1370,1,2,0.367277
1370,1,3,0.219322
1370,2,1,0.433088
1370,2,2,0.280672
1370,2,3,0.161313
1380,1,1,0.619572
1380,1,2,0.340913
1380,1,3,0.234715
1380,2,1,0.427317
1380,2,2,0.18617
1380,2,3,0.120794
1390,1,1,0.609525
1390,1,2,0.364868
1390,1,3,0.262394
1390,2,1,0.383055
1390,2,2,0.101051
1390,2,3,0.115903
1400,1,1,0.607735
1400,1,2,0.363561
1400,1,3,0.22599
1400,2,1,0.390487
1400,2,2,0.123627
1400,2,3,0.0613428
1410,1,1,0.605772
1410,1,2,0.331499
1410,1,3,0.193153
1410,2,1,0.424325
1410,2,2,0.140366
1410,2,3,0.038229
1420,1,1,0.583487
1420,1,2,0.346923
1420,1,3,0.190413
1420,2,1,0.342653
1420,2,2,0.0962205
1420,2,3,0.0455532
1430,1,1,0.642806
1430,1,2,0.376925
1430,1,3,0.170966
1430,2,1,0.414375
1430,2,2,0.115773
1430,2,3,0.0463284
1440,1,1,0.632054
1440,1,2,0.406534
1440,1,3,0.282422
1440,2,1,0.352516
1440,2,2,0.130161
1440,2,3,0.0800629
1450,1,1,0.593089
1450,1,2,0.38361
1450,1,3,0.21819
1450,2,1,0.399372
1450,2,2,0.129887
1450,2,3,0.0455808
1460,1,1,0.623857
1460,1,2,0.399347
1460,1,3,0.268804
1460,2,1,0.341671
1460,2,2,0.168889
1460,2,3,0.126754
1470,1,1,0.614773
1470,1,2,0.366292
1470,1,3,0.215378
1470,2,1,0.36386
1470,2,2,0.125427
1470,2,3,0.0302515
1480,1,1,0.617265
1480,1,2,0.373919
1480,1,3,0.22837
1480,2,1,0.373211
1480,2,2,0.0984642
1480,2,3,0.025255
1490,1,1,0.621067
1490,1,2,0.386571
1490,1,3,0.225676
1490,2,1,0.414848
1490,2,2,0.163901
1490,2,3,0.036172
1500,1,1,0.584583
1500,1,2,0.336
1500,1,3,0.167778
1500,2,1,0.397625
1500,2,2,0.0926397
1500,2,3,-0.0419753
1510,1,1,0.62661
1510,1,2,0.367379
1510,1,3,0.233926
1510,2,1,0.401524
1510,2,2,0.163344
1510,2,3,0.050523
1520,1,1,0.604721
1520,1,2,0.407608
1520,1,3,0.268478
1520,2,1,0.352655
1520,2,2,0.14803
1520,2,3,0.0751799
1530,1,1,0.594904
1530,1,2,0.347844
1530,1,3,0.225548
1530,2,1,0.407601
1530,2,2,0.196371
1530,2,3,0.19618
1540,1,1,0.588095
1540,1,2,0.319811
1540,1,3,0.181091
1540,2,1,0.322159
1540,2,2,0.0514052
1540,2,3,-0.043176
1550,1,1,0.576831
1550,1,2,0.344733
1550,1,3,0.223504
1550,2,1,0.36384
1550,2,2,0.0983156
1550,2,3,0.0709866
1560,1,1,0.616068
1560,1,2,0.393543
1560,1,3,0.278812
1560,2,1,0.357867
1560,2,2,0.0996474
1560,2,3,0.00661976
1570,1,1,0.602789
1570,1,2,0.369332
1570,1,3,0.229286
1570,2,1,0.372683
1570,2,2,0.117184
1570,2,3,0.0489371
1580,1,1,0.600915
1580,1,2,0.325223
1580,1,3,0.220743
1580,2,1,0.373115
1580,2,2,0.13031
1580,2,3,0.0167026
1590,1,1,0.634533
1590,1,2,0.403338
1590,1,3,0.276257
1590,2,1,0.400949
1590,2,2,0.17876
1590,2,3,0.0827696
1600,1,1,0.644209
1600,1,2,0.414533
1600,1,3,0.255897
1600,2,1,0.354757
1600,2,2,0.102609
1600,2,3,-0.00617837
1610,1,1,0.565057
1610,1,2,0.343305
1610,1,3,0.189659
1610,2,1,0.344147
1610,2,2,0.0693579
1610,2,3,-0.0143241
1620,1,1,0.63095
1620,1,2,0.422544
1620,1,3,0.223322
1620,2,1,0.416098
1620,2,2,0.152401
1620,2,3,0.0484176
1630,1,1,0.687382
1630,1,2,0.508341
1630,1,3,0.405124
1630,2,1,0.484872
1630,2,2,0.271552
1630,2,3,0.150302
1640,1,1,0.603871
1640,1,2,0.443306
1640,1,3,0.324438
1640,2,1,0.373795
1640,2,2,0.192232
1640,2,3,0.139573
1650,1,1,0.591257
1650,1,2,0.385455
1650,1,3,0.182653
1650,2,1,0.352218
1650,2,2,0.106363
1650,2,3,0.0305604
1660,1,1,0.611446
1660,1,2,0.319643
1660,1,3,0.189859
1660,2,1,0.408642
1660,2,2,0.127367
1660,2,3,0.0610035
1670,1,1,0.59795
1670,1,2,0.375092
1670,1,3,0.226559
1670,2,1,0.328525
1670,2,2,0.131967
1670,2,3,0.093503
1680,1,1,0.575926
1680,1,2,0.358782
1680,1,3,0.164644
1680,2,1,0.356252
1680,2,2,0.124263
1680,2,3,0.0327629
1690,1,1,0.567345
1690,1,2,0.344584
1690,1,3,0.24706
1690,2,1,0.327567
1690,2,2,0.0795346
1690,2,3,0.030385
1700,1,1,0.55902
1700,1,2,0.322959
1700,1,3,0.197998
1700,2,1,0.319679
1700,2,2,0.08188
1700,2,3,-0.0155353
1710,1,1,0.580812
1710,1,2,0.2803
1710,1,3,0.125833
1710,2,1,0.323429
1710,2,2,0.0614842
1710,2,3,0.0361578
1720,1,1,0.559312
1720,1,2,0.287588
1720,1,3,0.106936
1720,2,1,0.346525
1720,2,2,0.0888167
1720,2,3,0.00680142
1730,1,1,0.604268
1730,1,2,0.408279
1730,1,3,0.223363
1730,2,1,0.333323
1730,2,2,0.117046
1730,2,3,-0.0456637
1740,1,1,0.595982
1740,1,2,0.320546
1740,1,3,0.140964
1740,2,1,0.380093
1740,2,2,0.0972081
1740,2,3,-0.00692409
1750,1,1,0.561667
1750,1,2,0.343834
1750,1,3,0.194969
1750,2,1,0.283886
1750,2,2,0.100617
1750,2,3,0.0862724
1760,1,1,0.590892
1760,1,2,0.296131
1760,1,3,0.135315
1760,2,1,0.32224
1760,2,2,0.112127
1760,2,3,0.0457645
1770,1,1,0.60211
1770,1,2,0.391655
1770,1,3,0.256804
1770,2,1,0.35731
1770,2,2,0.197525
1770,2,3,0.140849
1780,1,1,0.568761
1780,1,2,0.31923
1780,1,3,0.142914
1780,2,1,0.394525
1780,2,2,0.156506
1780,2,3,0.0659684
1790,1,1,0.602041
1790,1,2,0.414366
1790,1,3,0.324346
1790,2,1,0.36409
1790,2,2,0.179122
1790,2,3,0.0897097
1800,1,1,0.654416
1800,1,2,0.365888
1800,1,3,0.161898
1800,2,1,0.436048
1800,2,2,0.0961404
1800,2,3,0.00802173
1810,1,1,0.613985
1810,1,2,0.376442
1810,1,3,0.239502
1810,2,1,0.440957
1810,2,2,0.15679
1810,2,3,0.0350532
1820,1,1,0.630274
1820,1,2,0.403244
1820,1,3,0.264328
1820,2,1,0.397883
1820,2,2,0.18194
1820,2,3,0.0833119
1830,1,1,0.60983
1830,1,2,0.374631
1830,1,3,0.197437
1830,2,1,0.400215
1830,2,2,0.140956
1830,2,3,0.100057
1840,1,1,0.630424
1840,1,2,0.442493
1840,1,3,0.262414
1840,2,1,0.432618
1840,2,2,0.219292
1840,2,3,0.0995376
1850,1,1,0.615524
1850,1,2,0.376952
1850,1,3,0.234902
1850,2,1,0.378731
1850,2,2,0.187923
1850,2,3,0.101918
1860,1,1,0.603907
1860,1,2,0.39798
1860,1,3,0.236569
1860,2,1,0.396806
1860,2,2,0.169862
1860,2,3,-0.0219885
1870,1,1,0.677971
1870,1,2,0.426372
1870,1,3,0.293837
1870,2,1,0.440421
1870,2,2,0.228963
1870,2,3,0.162616
1880,1,1,0.641206
1880,1,2,0.471418
1880,1,3,0.339115
1880,2,1,0.449644
1880,2,2,0.267784
1880,2,3,0.184138
1890,1,1,0.664998
1890,1,2,0.479704
1890,1,3,0.35932
1890,2,1,0.447661
1890,2,2,0.233379
1890,2,3,0.141609
1900,1,1,0.607961
1900,1,2,0.37785
1900,1,3,0.206011
1900,2,1,0.402827
1900,2,2,0.201623
1900,2,3,0.0306283
1910,1,1,0.65602
1910,1,2,0.472812
1910,1,3,0.387642
1910,2,1,0.468444
1910,2,2,0.259805
1910,2,3,0.196727
1920,1,1,0.628853
1920,1,2,0.422937
1920,1,3,0.237019
1920,2,1,0.378035
1920,2,2,0.163956
1920,2,3,0.0899478
1930,1,1,0.654148
1930,1,2,0.383157
1930,1,3,0.265565
1930,2,1,0.401278
1930,2,2,0.175516
1930,2,3,0.137695
1940,1,1,0.587916
1940,1,2,0.320067
1940,1,3,0.160614
1940,2,1,0.427153
1940,2,2,0.169608
1940,2,3,0.0421641
1950,1,1,0.589205
1950,1,2,0.367282
1950,1,3,0.221621
1950,2,1,0.293679
1950,2,2,0.0737766
1950,2,3,0.0539501
1960,1,1,0.635273
1960,1,2,0.392573
1960,1,3,0.26217
1960,2,1,0.433931
1960,2,2,0.171181
1960,2,3,0.0951822
1970,1,1,0.673222
1970,1,2,0.465242
1970,1,3,0.352935
1970,2,1,0.397677
1970,2,2,0.183247
1970,2,3,0.205558
1980,1,1,0.630669
1980,1,2,0.346108
1980,1,3,0.177739
1980,2,1,0.42406
1980,2,2,0.143808
1980,2,3,0.107266
1990,1,1,0.580072
1990,1,2,0.338593
1990,1,3,0.19761
1990,2,1,0.350699
1990,2,2,0.138448
1990,2,3,0.0759676
2000,1,1,0.61883
2000,1,2,0.38846
2000,1,3,0.275311
2000,2,1,0.387029
2000,2,2,0.137198
2000,2,3,0.0257358
2010,1,1,0.629186
2010,1,2,0.345892
2010,1,3,0.148703
2010,2,1,0.419575
2010,2,2,0.155676
2010,2,3,0.0140675
2020,1,1,0.596711
2020,1,2,0.420291
2020,1,3,0.299229
2020,2,1,0.312001
2020,2,2,0.0979358
2020,2,3,0.0409447
2030,1,1,0.596669
2030,1,2,0.34853
2030,1,3,0.24661
2030,2,1,0.37269
2030,2,2,0.110246
2030,2,3,0.0963863
2040,1,1,0.637992
2040,1,2,0.418422
2040,1,3,0.29753
2040,2,1,0.398392
2040,2,2,0.130727
2040,2,3,0.0897158
2050,1,1,0.645448
2050,1,2,0.440453
2050,1,3,0.312622
2050,2,1,0.412535
2050,2,2,0.239865
2050,2,3,0.128006
2060,1,1,0.592211
2060,1,2,0.368602
2060,1,3,0.266162
2060,2,1,0.367121
2060,2,2,0.245853
2060,2,3,0.186778
2070,1,1,0.600259
2070,1,2,0.34447
2070,1,3,0.202718
2070,2,1,0.379031
2070,2,2,0.100148
2070,2,3,0.0517315
2080,1,1,0.636489
2080,1,2,0.377285
2080,1,3,0.197595
2080,2,1,0.393628
2080,2,2,0.223089
2080,2,3,0.0958678
2090,1,1,0.685922
2090,1,2,0.43641
2090,1,3,0.223587
2090,2,1,0.492736
2090,2,2,0.167005
2090,2,3,0.082555
2100,1,1,0.697088
2100,1,2,0.510142
2100,1,3,0.356882
2100,2,1,0.510207
2100,2,2,0.28012
2100,2,3,0.249507
2110,1,1,0.676475
2110,1,2,0.420527
2110,1,3,0.290385
2110,2,1,0.45596
2110,2,2,0.204586
2110,2,3,0.0741314
2120,1,1,0.644638
2120,1,2,0.426763
2120,1,3,0.300625
2120,2,1,0.425791
2120,2,2,0.185597
2120,2,3,0.0992775
2130,1,1,0.62191
2130,1,2,0.39811
2130,1,3,0.241227
2130,2,1,0.410012
2130,2,2,0.164129
2130,2,3,0.0728871
2140,1,1,0.607519
2140,1,2,0.405251
2140,1,3,0.23461
2140,2,1,0.406156
2140,2,2,0.188092
2140,2,3,0.0361442
2150,1,1,0.597899
2150,1,2,0.354605
2150,1,3,0.235131
2150,2,1,0.418419
2150,2,2,0.163213
2150,2,3,0.0371781
2160,1,1,0.614308
2160,1,2,0.381721
2160,1,3,0.197565
2160,2,1,0.367486
2160,2,2,0.109433
2160,2,3,0.0723891
2170,1,1,0.610544
2170,1,2,0.313927
2170,1,3,0.0886891
2170,2,1,0.401473
2170,2,2,0.143246
2170,2,3,0.0639304
2180,1,1,0.564912
2180,1,2,0.335171
2180,1,3,0.208548
2180,2,1,0.351927
2180,2,2,0.175203
2180,2,3,0.0892399
2190,1,1,0.584481
2190,1,2,0.350245
2190,1,3,0.21711
2190,2,1,0.327759
2190,2,2,0.143461
2190,2,3,0.0667087
2200,1,1,0.58127
2200,1,2,0.386919
2200,1,3,0.226141
2200,2,1,0.347305
2200,2,2,0.158678
2200,2,3,0.037938
2210,1,1,0.593604
2210,1,2,0.379589
2210,1,3,0.261355
2210,2,1,0.346275
2210,2,2,0.144545
2210,2,3,0.0416992
2220,1,1,0.534103
2220,1,2,0.301489
2220,1,3,0.204932
2220,2,1,0.282041
2220,2,2,0.098692
2220,2,3,0.091534
2230,1,1,0.608615
2230,1,2,0.421175
2230,1,3,0.274522
2230,2,1,0.368065
2230,2,2,0.192807
2230,2,3,0.116411
2240,1,1,0.619931
2240,1,2,0.371991
2240,1,3,0.219835
2240,2,1,0.433864
2240,2,2,0.199798
2240,2,3,0.070189
2250,1,1,0.639988
2250,1,2,0.457631
2250,1,3,0.312621
2250,2,1,0.45592
2250,2,2,0.285355
2250,2,3,0.101259
2260,1,1,0.634788
2260,1,2,0.401146
2260,1,3,0.217731
2260,2,1,0.430376
2260,2,2,0.174176
2260,2,3,-0.0097207
2270,1,1,0.597958
2270,1,2,0.362252
2270,1,3,0.236561
2270,2,1,0.391676
2270,2,2,0.128893
2270,2,3,0.0784278
2280,1,1,0.650787
2280,1,2,0.426295
2280,1,3,0.260257
2280,2,1,0.401585
2280,2,2,0.117677
2280,2,3,0.0852675
2290,1,1,0.636776
2290,1,2,0.414017
2290,1,3,0.227156
2290,2,1,0.401033
2290,2,2,0.146994
2290,2,3,0.0646176
2300,1,1,0.625411
2300,1,2,0.399536
2300,1,3,0.201026
2300,2,1,0.392373
2300,2,2,0.233428
2300,2,3,0.160941
2310,1,1,0.653368
2310,1,2,0.433208
2310,1,3,0.285806
2310,2,1,0.417452
2310,2,2,0.130215
2310,2,3,0.0203503
2320,1,1,0.625328
2320,1,2,0.358504
2320,1,3,0.180997
2320,2,1,0.338559
2320,2,2,0.0844509
2320,2,3,-0.0145998
2330,1,1,0.630555
2330,1,2,0.38941
2330,1,3,0.250875
2330,2,1,0.428012
2330,2,2,0.173063
2330,2,3,0.0758274
2340,1,1,0.596509
2340,1,2,0.341902
2340,1,3,0.178295
2340,2,1,0.363565
2340,2,2,0.153061
2340,2,3,0.0966413
2350,1,1,0.656397
2350,1,2,0.490021
2350,1,3,0.350785
2350,2,1,0.436202
2350,2,2,0.224333
2350,2,3,0.159919
2360,1,1,0.689899
2360,1,2,0.479397
2360,1,3,0.356891
2360,2,1,0.470358
2360,2,2,0.174438
2360,2,3,0.0583985
2370,1,1,0.622887
2370,1,2,0.425458
2370,1,3,0.301141
2370,2,1,0.374233
2370,2,2,0.121924
2370,2,3,0.0296421
2380,1,1,0.638869
2380,1,2,0.436588
2380,1,3,0.237307
2380,2,1,0.380695
2380,2,2,0.176918
2380,2,3,0.0173248
2390,1,1,0.598925
2390,1,2,0.35135
2390,1,3,0.166748
2390,2,1,0.331645
2390,2,2,0.0584733
2390,2,3,0.00741166
2400,1,1,0.587111
2400,1,2,0.315515
2400,1,3,0.117213
2400,2,1,0.340785
2400,2,2,0.126355
2400,2,3,0.0274018
2410,1,1,0.591353
2410,1,2,0.314749
2410,1,3,0.175169
2410,2,1,0.378581
2410,2,2,0.110838
2410,2,3,0.0219402
2420,1,1,0.655668
2420,1,2,0.456313
2420,1,3,0.342019
2420,2,1,0.465084
2420,2,2,0.237746
2420,2,3,0.0915894
2430,1,1,0.624079
2430,1,2,0.412606
2430,1,3,0.245993
2430,2,1,0.380085
2430,2,2,0.126575
2430,2,3,0.024468
2440,1,1,0.606986
2440,1,2,0.357413
2440,1,3,0.234737
2440,2,1,0.390676
2440,2,2,0.202539
2440,2,3,0.131692
2450,1,1,0.624187
2450,1,2,0.358482
2450,1,3,0.219313
2450,2,1,0.386747
2450,2,2,0.125784
2450,2,3,0.0794172
2460,1,1,0.619103
2460,1,2,0.413244
2460,1,3,0.243543
2460,2,1,0.402895
2460,2,2,0.178201
