sweep,acceptance,plaquette
1,0.410075,0.956009
2,0.457031,0.925
3,0.481527,0.902796
4,0.481038,0.887563
5,0.488444,0.876706
6,0.501139,0.866643
7,0.506266,0.860277
8,0.502279,0.853934
9,0.507812,0.850197
10,0.506104,0.846838
11,0.506022,0.843925
12,0.511556,0.841612
13,0.505127,0.838951
14,0.506917,0.836954
15,0.511882,0.837948
16,0.508789,0.837367
17,0.508545,0.835699
18,0.508382,0.832729
19,0.50765,0.834588
20,0.508626,0.833337
21,0.511149,0.832672
22,0.506348,0.830683
23,0.511475,0.829805
24,0.516602,0.827955
25,0.508952,0.828156
26,0.50651,0.82782
27,0.506836,0.827228
28,0.510417,0.827468
29,0.517741,0.827629
30,0.505452,0.82746
31,0.512858,0.828011
32,0.515462,0.827988
33,0.502686,0.828158
34,0.506592,0.828126
35,0.509277,0.828503
36,0.510579,0.828963
37,0.507568,0.828122
38,0.512533,0.827862
39,0.520833,0.828008
40,0.507324,0.82875
41,0.514323,0.828042
42,0.516276,0.826957
43,0.506429,0.827567
44,0.505452,0.82892
45,0.512858,0.827595
46,0.512533,0.827238
47,0.503337,0.826392
48,0.511882,0.82617
49,0.506266,0.827759
50,0.506673,0.826383
51,0.51416,0.825826
52,0.512207,0.825776
53,0.511068,0.826222
54,0.508219,0.827212
55,0.514567,0.828933
56,0.515218,0.829562
57,0.506429,0.828239
58,0.509277,0.829262
59,0.512777,0.829063
60,0.514811,0.829302
61,0.515381,0.830387
62,0.513997,0.83119
63,0.517904,0.831882
64,0.512207,0.831209
65,0.510986,0.829549
66,0.509521,0.829545
67,0.50472,0.828573
68,0.513428,0.828467
69,0.516439,0.827091
70,0.501465,0.829974
71,0.505452,0.830551
72,0.510824,0.828858
73,0.510824,0.827986
74,0.507812,0.82813
75,0.508301,0.827277
76,0.509684,0.825762
77,0.513021,0.825241
78,0.505534,0.824489
79,0.51709,0.825988
80,0.507243,0.827447
81,0.515788,0.827415
82,0.505778,0.826619
83,0.510417,0.8273
84,0.512533,0.827853
85,0.509766,0.82683
86,0.508219,0.825485
87,0.509277,0.825345
88,0.51709,0.823757
89,0.507812,0.824161
90,0.51359,0.823848
91,0.507487,0.823587
92,0.50765,0.825369
93,0.517985,0.826253
94,0.508057,0.825298
95,0.515299,0.825351
96,0.523112,0.825362
97,0.511556,0.825938
98,0.509847,0.8248
99,0.51416,0.824701
100,0.511882,0.825087
101,0.515462,0.824413
102,0.505046,0.824642
103,0.517741,0.824788
104,0.513753,0.82412
105,0.506999,0.823912
106,0.513916,0.822462
107,0.508708,0.821889
108,0.519287,0.822023
109,0.507568,0.823188
110,0.505371,0.822173
111,0.510986,0.822073
112,0.513021,0.821248
113,0.510173,0.821463
114,0.51123,0.823694
115,0.510417,0.823081
116,0.512451,0.824353
117,0.496582,0.824456
118,0.5118,0.824836
119,0.518717,0.825987
120,0.512939,0.826381
121,0.508952,0.825797
122,0.509928,0.825466
123,0.51359,0.825183
124,0.51709,0.824595
125,0.514811,0.825006
126,0.510091,0.825133
127,0.507487,0.826061
128,0.513509,0.827617
129,0.509603,0.827641
130,0.505452,0.827927
131,0.507731,0.827619
132,0.51237,0.826804
133,0.510579,0.827726
134,0.51766,0.827877
135,0.516683,0.827112
136,0.50887,0.826919
137,0.514648,0.826002
138,0.511963,0.824778
139,0.51123,0.823076
140,0.502767,0.82349
141,0.516276,0.824408
142,0.514974,0.823679
143,0.511637,0.825611
144,0.516032,0.826648
145,0.511475,0.826617
146,0.514079,0.823758
147,0.516113,0.824447
148,0.521322,0.825193
149,0.510986,0.824701
150,0.511882,0.824526
151,0.516683,0.824365
152,0.510417,0.825624
153,0.508382,0.825077
154,0.51652,0.823546
155,0.512451,0.823956
156,0.509196,0.823737
157,0.512777,0.824089
158,0.512044,0.823601
159,0.51001,0.821905
160,0.513102,0.82209
161,0.512858,0.821969
162,0.509359,0.822217
163,0.514811,0.82236
