sweep,R,T,W
4320,4,2,0.315338
4320,4,3,0.204101
4320,4,4,0.127273
4320,4,5,0.0799097
4320,4,6,0.0478759
4320,5,1,0.43818
4320,5,2,0.251882
4320,5,3,0.147405
4320,5,4,0.0826882
4320,5,5,0.0457775
4320,5,6,0.0173128
4360,1,1,0.826177
4360,1,2,0.697837
4360,1,3,0.593586
4360,1,4,0.505064
4360,1,5,0.432683
4360,1,6,0.374714
4360,2,1,0.704596
4360,2,2,0.535422
4360,2,3,0.411015
4360,2,4,0.31505
4360,2,5,0.243498
4360,2,6,0.192075
4360,3,1,0.603012
4360,3,2,0.414463
4360,3,3,0.292517
4360,3,4,0.207593
4360,3,5,0.1464
4360,3,6,0.103925
4360,4,1,0.515981
4360,4,2,0.317709
4360,4,3,0.20769
4360,4,4,0.139999
4360,4,5,0.0942878
4360,4,6,0.0644352
4360,5,1,0.43918
4360,5,2,0.241132
4360,5,3,0.150767
4360,5,4,0.0901247
4360,5,5,0.0513095
4360,5,6,0.0321975
4400,1,1,0.824588
4400,1,2,0.69908
4400,1,3,0.595939
4400,1,4,0.506083
4400,1,5,0.429583
4400,1,6,0.363156
4400,2,1,0.695753
4400,2,2,0.525365
4400,2,3,0.410752
4400,2,4,0.322151
4400,2,5,0.25423
4400,2,6,0.198273
4400,3,1,0.593919
4400,3,2,0.399206
4400,3,3,0.285639
4400,3,4,0.205031
4400,3,5,0.153693
4400,3,6,0.111915
4400,4,1,0.507912
4400,4,2,0.302795
4400,4,3,0.200243
4400,4,4,0.136901
4400,4,5,0.0983769
4400,4,6,0.0665555
4400,5,1,0.434889
4400,5,2,0.231912
4400,5,3,0.138607
4400,5,4,0.0875912
4400,5,5,0.0592298
4400,5,6,0.0438776
4440,1,1,0.822174
4440,1,2,0.694808
4440,1,3,0.591286
4440,1,4,0.504572
4440,1,5,0.431471
4440,1,6,0.369716
4440,2,1,0.69464
4440,2,2,0.518406
4440,2,3,0.394527
4440,2,4,0.303264
4440,2,5,0.233852
4440,2,6,0.182659
4440,3,1,0.593017
4440,3,2,0.402497
4440,3,3,0.28528
4440,3,4,0.206693
4440,3,5,0.14676
4440,3,6,0.107978
4440,4,1,0.50683
4440,4,2,0.31451
4440,4,3,0.206696
4440,4,4,0.143676
4440,4,5,0.0971165
4440,4,6,0.0658966
4440,5,1,0.433305
4440,5,2,0.246479
4440,5,3,0.145924
4440,5,4,0.095994
4440,5,5,0.059266
4440,5,6,0.0307027
4480,1,1,0.82431
4480,1,2,0.694938
4480,1,3,0.589774
4480,1,4,0.499214
4480,1,5,0.424264
4480,1,6,0.361625
4480,2,1,0.700832
4480,2,2,0.525971
4480,2,3,0.402916
4480,2,4,0.306195
4480,2,5,0.237428
4480,2,6,0.18929
4480,3,1,0.600497
4480,3,2,0.409282
4480,3,3,0.2904
4480,3,4,0.201267
4480,3,5,0.147779
4480,3,6,0.11359
4480,4,1,0.518653
4480,4,2,0.323269
4480,4,3,0.210222
4480,4,4,0.131284
4480,4,5,0.0825748
4480,4,6,0.0577865
4480,5,1,0.448181
4480,5,2,0.251669
4480,5,3,0.155005
4480,5,4,0.0906397
4480,5,5,0.0482635
4480,5,6,0.0321321
4520,1,1,0.823426
4520,1,2,0.695286
4520,1,3,0.58819
4520,1,4,0.500299
4520,1,5,0.42424
4520,1,6,0.358503
4520,2,1,0.697731
4520,2,2,0.519664
4520,2,3,0.388894
4520,2,4,0.293886
4520,2,5,0.224644
4520,2,6,0.174281
4520,3,1,0.600743
4520,3,2,0.403522
4520,3,3,0.274182
4520,3,4,0.191972
4520,3,5,0.136602
4520,3,6,0.0996872
4520,4,1,0.517249
4520,4,2,0.313189
4520,4,3,0.190462
4520,4,4,0.117179
4520,4,5,0.0767064
4520,4,6,0.0574943
4520,5,1,0.44135
4520,5,2,0.245422
4520,5,3,0.136322
4520,5,4,0.0722429
4520,5,5,0.0415817
4520,5,6,0.0327637
4560,1,1,0.825203
4560,1,2,0.697266
4560,1,3,0.591911
4560,1,4,0.501206
4560,1,5,0.42676
4560,1,6,0.362238
4560,2,1,0.695995
4560,2,2,0.519907
4560,2,3,0.397965
4560,2,4,0.300988
4560,2,5,0.232669
4560,2,6,0.171101
4560,3,1,0.592168
4560,3,2,0.393575
4560,3,3,0.275628
4560,3,4,0.185802
4560,3,5,0.133173
4560,3,6,0.0890963
4560,4,1,0.504481
4560,4,2,0.302459
4560,4,3,0.197423
4560,4,4,0.126536
4560,4,5,0.0812184
4560,4,6,0.0474142
4560,5,1,0.43017
4560,5,2,0.237111
4560,5,3,0.139593
4560,5,4,0.0830619
4560,5,5,0.0410667
4560,5,6,0.0110396
4600,1,1,0.826631
4600,1,2,0.69991
4600,1,3,0.59528
4600,1,4,0.508278
4600,1,5,0.431073
4600,1,6,0.3627
4600,2,1,0.700353
4600,2,2,0.522942
4600,2,3,0.397658
4600,2,4,0.306768
4600,2,5,0.234055
4600,2,6,0.174355
4600,3,1,0.596042
4600,3,2,0.394418
4600,3,3,0.269319
4600,3,4,0.18921
4600,3,5,0.127382
4600,3,6,0.0804094
4600,4,1,0.510007
4600,4,2,0.298033
4600,4,3,0.191558
