sweep,R,T,W
4600,2,4,0.342266
4600,2,5,0.267019
4600,2,6,0.209086
4600,3,1,0.624258
4600,3,2,0.439506
4600,3,3,0.319409
4600,3,4,0.230888
4600,3,5,0.165603
4600,3,6,0.124397
4600,4,1,0.53825
4600,4,2,0.345498
4600,4,3,0.234801
4600,4,4,0.15866
4600,4,5,0.104022
4600,4,6,0.072172
4600,5,1,0.46459
4600,5,2,0.272808
4600,5,3,0.173941
4600,5,4,0.109058
4600,5,5,0.067145
4600,5,6,0.0441194
4640,1,1,0.838968
4640,1,2,0.719574
4640,1,3,0.619405
4640,1,4,0.534984
4640,1,5,0.463041
4640,1,6,0.401626
4640,2,1,0.7189
4640,2,2,0.552023
4640,2,3,0.429569
4640,2,4,0.339322
4640,2,5,0.267025
4640,2,6,0.210591
4640,3,1,0.618564
4640,3,2,0.429956
4640,3,3,0.304526
4640,3,4,0.222303
4640,3,5,0.162143
4640,3,6,0.115383
4640,4,1,0.533033
4640,4,2,0.337735
4640,4,3,0.220587
4640,4,4,0.149372
4640,4,5,0.101695
4640,4,6,0.0638088
4640,5,1,0.461354
4640,5,2,0.268171
4640,5,3,0.160416
4640,5,4,0.102019
4640,5,5,0.0642219
4640,5,6,0.0405151
4680,1,1,0.838832
4680,1,2,0.718812
4680,1,3,0.618713
4680,1,4,0.53154
4680,1,5,0.458392
4680,1,6,0.395976
4680,2,1,0.721085
4680,2,2,0.55404
4680,2,3,0.434101
4680,2,4,0.339327
4680,2,5,0.269191
4680,2,6,0.212008
4680,3,1,0.622836
4680,3,2,0.434366
4680,3,3,0.315756
4680,3,4,0.227997
4680,3,5,0.169637
4680,3,6,0.126444
4680,4,1,0.537434
4680,4,2,0.340892
4680,4,3,0.231831
4680,4,4,0.156746
4680,4,5,0.109042
4680,4,6,0.0813442
4680,5,1,0.464852
4680,5,2,0.267735
4680,5,3,0.169893
4680,5,4,0.10709
4680,5,5,0.0682991
4680,5,6,0.0479564
4720,1,1,0.838747
4720,1,2,0.720008
4720,1,3,0.62028
4720,1,4,0.536181
4720,1,5,0.464518
4720,1,6,0.403169
4720,2,1,0.721621
4720,2,2,0.557795
4720,2,3,0.440407
4720,2,4,0.347485
4720,2,5,0.27594
4720,2,6,0.220052
4720,3,1,0.625929
4720,3,2,0.441336
4720,3,3,0.322689
4720,3,4,0.239905
4720,3,5,0.181831
4720,3,6,0.137367
4720,4,1,0.545585
4720,4,2,0.355959
4720,4,3,0.24208
4720,4,4,0.163292
4720,4,5,0.120408
4720,4,6,0.086167
4720,5,1,0.475162
4720,5,2,0.287602
4720,5,3,0.182239
4720,5,4,0.117467
4720,5,5,0.0814673
4720,5,6,0.0550507
4760,1,1,0.840838
4760,1,2,0.723867
4760,1,3,0.62632
4760,1,4,0.543295
4760,1,5,0.471991
4760,1,6,0.410234
4760,2,1,0.722408
4760,2,2,0.555759
4760,2,3,0.43752
4760,2,4,0.347502
4760,2,5,0.273983
4760,2,6,0.217986
4760,3,1,0.625544
4760,3,2,0.436857
4760,3,3,0.318158
4760,3,4,0.238702
4760,3,5,0.173546
4760,3,6,0.126756
4760,4,1,0.540694
4760,4,2,0.342888
4760,4,3,0.232227
4760,4,4,0.167173
4760,4,5,0.111838
4760,4,6,0.0717054
4760,5,1,0.467277
4760,5,2,0.271328
4760,5,3,0.170258
4760,5,4,0.118301
4760,5,5,0.0689515
4760,5,6,0.0409706
4800,1,1,0.838889
4800,1,2,0.721417
4800,1,3,0.623243
4800,1,4,0.540573
4800,1,5,0.467912
4800,1,6,0.406403
4800,2,1,0.719732
4800,2,2,0.555585
4800,2,3,0.436909
4800,2,4,0.349332
4800,2,5,0.279824
4800,2,6,0.223201
4800,3,1,0.619462
4800,3,2,0.433629
4800,3,3,0.314392
4800,3,4,0.235227
4800,3,5,0.179245
4800,3,6,0.134815
4800,4,1,0.536398
4800,4,2,0.343602
4800,4,3,0.230925
4800,4,4,0.164652
4800,4,5,0.117245
4800,4,6,0.0854419
4800,5,1,0.464586
4800,5,2,0.273244
4800,5,3,0.171619
4800,5,4,0.117572
4800,5,5,0.083411
4800,5,6,0.058771
4840,1,1,0.838629
4840,1,2,0.719272
4840,1,3,0.619129
4840,1,4,0.533887
4840,1,5,0.460579
4840,1,6,0.397626
4840,2,1,0.720082
4840,2,2,0.553748
4840,2,3,0.431419
4840,2,4,0.339368
4840,2,5,0.267894
4840,2,6,0.211056
4840,3,1,0.620753
4840,3,2,0.435096
4840,3,3,0.311702
4840,3,4,0.22736
4840,3,5,0.168237
4840,3,6,0.123118
4840,4,1,0.534359
4840,4,2,0.343374
4840,4,3,0.22755
4840,4,4,0.15669
4840,4,5,0.111687
4840,4,6,0.0809571
4840,5,1,0.461253
4840,5,2,0.271548
4840,5,3,0.168133
4840,5,4,0.109392
4840,5,5,0.0773233
4840,5,6,0.056748
4880,1,1,0.839442
4880,1,2,0.720176
4880,1,3,0.622175
4880,1,4,0.537596
4880,1,5,0.465679
4880,1,6,0.40548
4880,2,1,0.721667
4880,2,2,0.553069
4880,2,3,0.435167
4880,2,4,0.343118
4880,2,5,0.271399
4880,2,6,0.216478
4880,3,1,0.620901
4880,3,2,0.429412
4880,3,3,0.310168
4880,3,4,0.226498
4880,3,5,0.16519
4880,3,6,0.121604
4880,4,1,0.534713
4880,4,2,0.333029
4880,4,3,0.223497
4880,4,4,0.152954
4880,4,5,0.105881
4880,4,6,0.0725198
4880,5,1,0.461543
4880,5,2,0.259214
4880,5,3,0.160345
4880,5,4,0.10187
4880,5,5,0.064003
4880,5,6,0.0404336
4920,1,1,0.839549
4920,1,2,0.722866
4920,1,3,0.625918
4920,1,4,0.5432
4920,1,5,0.472053
4920,1,6,0.410086
4920,2,1,0.721008
4920,2,2,0.555335
4920,2,3,0.43665
4920,2,4,0.345084
4920,2,5,0.273514
4920,2,6,0.216141
4920,3,1,0.623606
4920,3,2,0.436104
4920,3,3,0.316708
4920,3,4,0.235801
4920,3,5,0.173575
4920,3,6,0.124238
4920,4,1,0.540794
4920,4,2,0.345822
4920,4,3,0.233327
4920,4,4,0.165529
4920,4,5,0.11297
4920,4,6,0.0744034
4920,5,1,0.46818
4920,5,2,0.273112
4920,5,3,0.168921
4920,5,4,0.111138
4920,5,5,0.0699247
4920,5,6,0.0409763
4960,1,1,0.840922
4960,1,2,0.724043
4960,1,3,0.626142
4960,1,4,0.542797
4960,1,5,0.47005
4960,1,6,0.40801
4960,2,1,0.725631
4960,2,2,0.562902
4960,2,3,0.442853
4960,2,4,0.350817
4960,2,5,0.275649
4960,2,6,0.217437
4960,3,1,0.63055
4960,3,2,0.447595
4960,3,3,0.323256
4960,3,4,0.236139
4960,3,5,0.170921
4960,3,6,0.124806
4960,4,1,0.549543
4960,4,2,0.357556
4960,4,3,0.240591
4960,4,4,0.163496
4960,4,5,0.110614
4960,4,6,0.074723
4960,5,1,0.478713
4960,5,2,0.284926
4960,5,3,0.179875
4960,5,4,0.11352
4960,5,5,0.0721289
4960,5,6,0.044486
5000,1,1,0.837592
5000,1,2,0.717426
5000,1,3,0.61894
5000,1,4,0.532749
5000,1,5,0.458294
5000,1,6,0.394051
5000,2,1,0.716687
5000,2,2,0.548671
5000,2,3,0.428044
5000,2,4,0.33401
5000,2,5,0.258441
5000,2,6,0.200756
5000,3,1,0.617287
5000,3,2,0.428203
5000,3,3,0.306726
5000,3,4,0.219871
5000,3,5,0.155768
5000,3,6,0.110511
5000,4,1,0.533
5000,4,2,0.339249
5000,4,3,0.227806
5000,4,4,0.150952
5000,4,5,0.0986403
5000,4,6,0.066421
5000,5,1,0.459414
5000,5,2,0.264337
5000,5,3,0.167244
5000,5,4,0.103117
5000,5,5,0.0625968
5000,5,6,0.0391277
5040,1,1,0.83857
5040,1,2,0.719905
5040,1,3,0.621957
5040,1,4,0.538553
5040,1,5,0.467371
5040,1,6,0.40458
5040,2,1,0.716801
5040,2,2,0.551662
5040,2,3,0.437286
5040,2,4,0.345947
5040,2,5,0.276865
5040,2,6,0.221917
5040,3,1,0.615629
5040,3,2,0.428766
5040,3,3,0.313638
5040,3,4,0.228145
5040,3,5,0.16964
5040,3,6,0.129342
5040,4,1,0.5279
5040,4,2,0.333741
5040,4,3,0.227127
5040,4,4,0.152081
5040,4,5,0.105091
5040,4,6,0.0734722
5040,5,1,0.452781
5040,5,2,0.260259
5040,5,3,0.165327
5040,5,4,0.101385
5040,5,5,0.0669739
5040,5,6,0.0444745
5080,1,1,0.836746
5080,1,2,0.716867
5080,1,3,0.616728
5080,1,4,0.533206
5080,1,5,0.459508
5080,1,6,0.396217
5080,2,1,0.716784
5080,2,2,0.548617
5080,2,3,0.42647
5080,2,4,0.33464
5080,2,5,0.261567
5080,2,6,0.207578
5080,3,1,0.615878
5080,3,2,0.42502
5080,3,3,0.300003
5080,3,4,0.216152
5080,3,5,0.154884
5080,3,6,0.11507
5080,4,1,0.529888
5080,4,2,0.332947
5080,4,3,0.218695
5080,4,4,0.145074
5080,4,5,0.0958959
5080,4,6,0.0664612
5080,5,1,0.455672
5080,5,2,0.260334
5080,5,3,0.157846
5080,5,4,0.095865
5080,5,5,0.0599876
5080,5,6,0.0392401
5120,1,1,0.838599
5120,1,2,0.720788
5120,1,3,0.624454
5120,1,4,0.542682
5120,1,5,0.471197
5120,1,6,0.409132
5120,2,1,0.722445
5120,2,2,0.561287
5120,2,3,0.441288
5120,2,4,0.348855
5120,2,5,0.278414
5120,2,6,0.221062
5120,3,1,0.625083
5120,3,2,0.441271
5120,3,3,0.319979
5120,3,4,0.233509
5120,3,5,0.171216
5120,3,6,0.122949
5120,4,1,0.541517
5120,4,2,0.349048
5120,4,3,0.235499
5120,4,4,0.161373
5120,4,5,0.108625
5120,4,6,0.0753852
5120,5,1,0.469536
5120,5,2,0.27475
5120,5,3,0.172332
5120,5,4,0.108847
5120,5,5,0.0680709
5120,5,6,0.0435231
5160,1,1,0.840778
5160,1,2,0.721608
5160,1,3,0.620507
5160,1,4,0.534178
5160,1,5,0.461758
5160,1,6,0.400129
5160,2,1,0.725223
5160,2,2,0.557273
5160,2,3,0.433675
5160,2,4,0.341811
5160,2,5,0.270985
5160,2,6,0.215185
5160,3,1,0.627759
5160,3,2,0.439511
5160,3,3,0.313538
5160,3,4,0.231993
5160,3,5,0.174776
5160,3,6,0.127975
5160,4,1,0.542499
5160,4,2,0.344992
5160,4,3,0.224745
5160,4,4,0.158354
5160,4,5,0.114263
5160,4,6,0.0793231
5160,5,1,0.470648
5160,5,2,0.275538
5160,5,3,0.165608
5160,5,4,0.108504
5160,5,5,0.0709849
5160,5,6,0.0467663
5200,1,1,0.839866
5200,1,2,0.72297
5200,1,3,0.625199
5200,1,4,0.538428
5200,1,5,0.462649
5200,1,6,0.396592
5200,2,1,0.720319
5200,2,2,0.556027
5200,2,3,0.437741
5200,2,4,0.342949
5200,2,5,0.264867
5200,2,6,0.206254
5200,3,1,0.620794
5200,3,2,0.432271
5200,3,3,0.313148
5200,3,4,0.22619
5200,3,5,0.163642
5200,3,6,0.120591
5200,4,1,0.537374
5200,4,2,0.341429
5200,4,3,0.233358
5200,4,4,0.156262
5200,4,5,0.102624
5200,4,6,0.0725169
5200,5,1,0.464828
5200,5,2,0.268117
5200,5,3,0.17412
5200,5,4,0.108457
5200,5,5,0.0663433
5200,5,6,0.0485038
5240,1,1,0.839801
5240,1,2,0.723182
5240,1,3,0.625319
5240,1,4,0.541189
5240,1,5,0.468538
5240,1,6,0.407336
5240,2,1,0.721883
5240,2,2,0.560019
5240,2,3,0.440665
5240,2,4,0.34914
5240,2,5,0.278368
5240,2,6,0.221766
5240,3,1,0.623103
5240,3,2,0.44105
5240,3,3,0.321989
5240,3,4,0.238278
5240,3,5,0.176577
5240,3,6,0.132304
5240,4,1,0.53859
5240,4,2,0.348054
5240,4,3,0.234678
5240,4,4,0.161919
5240,4,5,0.111071
5240,4,6,0.0824774
5240,5,1,0.464551
5240,5,2,0.274437
5240,5,3,0.169741
5240,5,4,0.108591
5240,5,5,0.0701585
5240,5,6,0.0482269
5280,1,1,0.839483
5280,1,2,0.721515
5280,1,3,0.622377
5280,1,4,0.539334
5280,1,5,0.467867
5280,1,6,0.406355
5280,2,1,0.719459
5280,2,2,0.553557
5280,2,3,0.43153
5280,2,4,0.342033
5280,2,5,0.271127
5280,2,6,0.214665
5280,3,1,0.62069
5280,3,2,0.432309
5280,3,3,0.309941
5280,3,4,0.227945
5280,3,5,0.167496
5280,3,6,0.124276
5280,4,1,0.534048
5280,4,2,0.338982
5280,4,3,0.226613
5280,4,4,0.151527
5280,4,5,0.104642
5280,4,6,0.0723298
5280,5,1,0.460256
5280,5,2,0.264307
5280,5,3,0.161333
5280,5,4,0.0990707
5280,5,5,0.0616
5280,5,6,0.0383063
5320,1,1,0.838063
5320,1,2,0.718619
5320,1,3,0.618939
5320,1,4,0.534025
5320,1,5,0.461457
5320,1,6,0.397634
5320,2,1,0.7195
5320,2,2,0.55466
5320,2,3,0.433155
5320,2,4,0.340276
5320,2,5,0.266793
5320,2,6,0.208525
5320,3,1,0.622074
5320,3,2,0.437034
5320,3,3,0.315986
5320,3,4,0.232049
5320,3,5,0.17238
5320,3,6,0.125976
5320,4,1,0.539911
5320,4,2,0.34506
5320,4,3,0.229959
5320,4,4,0.158386
5320,4,5,0.114607
5320,4,6,0.0804672
5320,5,1,0.468482
5320,5,2,0.2709
5320,5,3,0.164482
5320,5,4,0.105069
5320,5,5,0.0730122
5320,5,6,0.0456818
5360,1,1,0.839776
5360,1,2,0.720157
5360,1,3,0.621929
5360,1,4,0.537717
5360,1,5,0.464389
5360,1,6,0.39977
5360,2,1,0.722125
5360,2,2,0.556622
5360,2,3,0.434827
5360,2,4,0.344195
5360,2,5,0.273321
5360,2,6,0.216119
5360,3,1,0.622226
5360,3,2,0.434056
5360,3,3,0.311565
5360,3,4,0.232427
5360,3,5,0.174151
5360,3,6,0.13142
5360,4,1,0.536346
5360,4,2,0.33861
5360,4,3,0.225438
5360,4,4,0.157236
5360,4,5,0.114657
5360,4,6,0.080815
5360,5,1,0.461806
5360,5,2,0.263648
5360,5,3,0.163824
5360,5,4,0.110678
5360,5,5,0.073355
5360,5,6,0.0485312
5400,1,1,0.839588
5400,1,2,0.722579
5400,1,3,0.623889
5400,1,4,0.53918
5400,1,5,0.468305
5400,1,6,0.406256
5400,2,1,0.722126
5400,2,2,0.559286
5400,2,3,0.440984
5400,2,4,0.349139
5400,2,5,0.279402
5400,2,6,0.22491
5400,3,1,0.622599
5400,3,2,0.436548
5400,3,3,0.318979
5400,3,4,0.23595
5400,3,5,0.177116
5400,3,6,0.135014
5400,4,1,0.537156
5400,4,2,0.342354
5400,4,3,0.235002
5400,4,4,0.161681
5400,4,5,0.116392
5400,4,6,0.0820302
5400,5,1,0.463275
5400,5,2,0.2656
5400,5,3,0.171118
5400,5,4,0.112065
5400,5,5,0.0756026
5400,5,6,0.0549787
5440,1,1,0.838792
5440,1,2,0.719987
5440,1,3,0.621069
5440,1,4,0.537061
5440,1,5,0.463612
5440,1,6,0.399773
5440,2,1,0.719764
5440,2,2,0.554633
5440,2,3,0.437279
5440,2,4,0.34846
5440,2,5,0.277375
5440,2,6,0.219098
5440,3,1,0.620498
5440,3,2,0.43591
5440,3,3,0.318904
5440,3,4,0.239922
5440,3,5,0.17909
5440,3,6,0.130898
5440,4,1,0.536424
5440,4,2,0.34689
5440,4,3,0.235792
5440,4,4,0.16833
5440,4,5,0.122687
5440,4,6,0.0840103
5440,5,1,0.465233
5440,5,2,0.27996
5440,5,3,0.179153
5440,5,4,0.121386
5440,5,5,0.078081
5440,5,6,0.052963
5480,1,1,0.83869
5480,1,2,0.72079
5480,1,3,0.623339
5480,1,4,0.539645
5480,1,5,0.464796
5480,1,6,0.401089
5480,2,1,0.720744
5480,2,2,0.55721
5480,2,3,0.438986
5480,2,4,0.347091
5480,2,5,0.273727
5480,2,6,0.216725
5480,3,1,0.624033
5480,3,2,0.441805
5480,3,3,0.321584
5480,3,4,0.239522
5480,3,5,0.17894
5480,3,6,0.132141
5480,4,1,0.54179
5480,4,2,0.349561
5480,4,3,0.23641
5480,4,4,0.166857
5480,4,5,0.11799
5480,4,6,0.0811923
5480,5,1,0.471704
5480,5,2,0.279335
5480,5,3,0.175297
5480,5,4,0.116568
5480,5,5,0.0746473
5480,5,6,0.0506526
5520,1,1,0.838456
5520,1,2,0.720036
5520,1,3,0.618375
5520,1,4,0.533968
5520,1,5,0.461853
5520,1,6,0.398001
5520,2,1,0.720325
5520,2,2,0.554248
5520,2,3,0.431041
5520,2,4,0.339625
5520,2,5,0.268961
5520,2,6,0.209417
5520,3,1,0.621509
5520,3,2,0.43365
5520,3,3,0.311848
5520,3,4,0.225071
5520,3,5,0.167651
5520,3,6,0.12133
5520,4,1,0.537049
5520,4,2,0.34114
5520,4,3,0.228986
5520,4,4,0.151865
5520,4,5,0.105532
5520,4,6,0.0695326
5520,5,1,0.464735
5520,5,2,0.271467
5520,5,3,0.169613
5520,5,4,0.102126
5520,5,5,0.0681643
5520,5,6,0.0404065
5560,1,1,0.838668
5560,1,2,0.719499
5560,1,3,0.619529
5560,1,4,0.533554
5560,1,5,0.458993
5560,1,6,0.397017
5560,2,1,0.722099
5560,2,2,0.558376
5560,2,3,0.438037
5560,2,4,0.34379
5560,2,5,0.269294
5560,2,6,0.211442
5560,3,1,0.625533
5560,3,2,0.440167
5560,3,3,0.320338
5560,3,4,0.23351
