sweep,R,T,W
4520,4,4,0.068165
4520,4,5,0.0259083
4520,5,1,0.455533
4520,5,2,0.210457
4520,5,3,0.114797
4520,5,4,0.0393977
4520,5,5,-0.000773215
4560,1,1,0.793064
4560,1,2,0.627637
4560,1,3,0.498648
4560,1,4,0.395784
4560,1,5,0.304797
4560,2,1,0.674732
4560,2,2,0.452388
4560,2,3,0.317946
4560,2,4,0.230552
4560,2,5,0.159478
4560,3,1,0.590517
4560,3,2,0.358713
4560,3,3,0.226113
4560,3,4,0.144385
4560,3,5,0.0987403
4560,4,1,0.522233
4560,4,2,0.279306
4560,4,3,0.148845
4560,4,4,0.0885001
4560,4,5,0.0453741
4560,5,1,0.465619
4560,5,2,0.225676
4560,5,3,0.102481
4560,5,4,0.0517994
4560,5,5,0.0197154
4600,1,1,0.789372
4600,1,2,0.632477
4600,1,3,0.505692
4600,1,4,0.404189
4600,1,5,0.324378
4600,2,1,0.672083
4600,2,2,0.476577
4600,2,3,0.332647
4600,2,4,0.232455
4600,2,5,0.15504
4600,3,1,0.582043
4600,3,2,0.365921
4600,3,3,0.228079
4600,3,4,0.152617
4600,3,5,0.0891578
4600,4,1,0.50418
4600,4,2,0.278964
4600,4,3,0.155955
4600,4,4,0.104097
4600,4,5,0.0669252
4600,5,1,0.434153
4600,5,2,0.197236
4600,5,3,0.101703
4600,5,4,0.0633478
4600,5,5,0.0371881
4640,1,1,0.780976
4640,1,2,0.609108
4640,1,3,0.472839
4640,1,4,0.36476
4640,1,5,0.27266
4640,2,1,0.648406
4640,2,2,0.42122
4640,2,3,0.255059
4640,2,4,0.150682
4640,2,5,0.0907858
4640,3,1,0.551352
4640,3,2,0.30071
4640,3,3,0.15405
4640,3,4,0.0779069
4640,3,5,0.0270616
4640,4,1,0.470933
4640,4,2,0.213802
4640,4,3,0.0851843
4640,4,4,0.0205796
4640,4,5,-0.0183436
4640,5,1,0.403458
4640,5,2,0.162484
4640,5,3,0.0640078
4640,5,4,0.0264419
4640,5,5,0.00994187
4680,1,1,0.794029
4680,1,2,0.62646
4680,1,3,0.496172
4680,1,4,0.390231
4680,1,5,0.31039
4680,2,1,0.669216
4680,2,2,0.445976
4680,2,3,0.290277
4680,2,4,0.190058
4680,2,5,0.129077
4680,3,1,0.584893
4680,3,2,0.335981
4680,3,3,0.188344
4680,3,4,0.115426
4680,3,5,0.0743737
4680,4,1,0.518569
4680,4,2,0.270926
4680,4,3,0.128365
4680,4,4,0.068893
4680,4,5,0.0487869
4680,5,1,0.46412
4680,5,2,0.230523
4680,5,3,0.103798
4680,5,4,0.0463243
4680,5,5,0.0431805
4720,1,1,0.779011
4720,1,2,0.616727
4720,1,3,0.489823
4720,1,4,0.393652
4720,1,5,0.322886
4720,2,1,0.652736
4720,2,2,0.4431
4720,2,3,0.300471
4720,2,4,0.211957
4720,2,5,0.155269
4720,3,1,0.550769
4720,3,2,0.317544
4720,3,3,0.184874
4720,3,4,0.105766
4720,3,5,0.0674965
4720,4,1,0.47362
4720,4,2,0.229426
4720,4,3,0.1119
4720,4,4,0.0436768
4720,4,5,0.022269
4720,5,1,0.412592
4720,5,2,0.16705
4720,5,3,0.0687822
4720,5,4,0.0270186
4720,5,5,0.014779
4760,1,1,0.781117
4760,1,2,0.618846
4760,1,3,0.500831
4760,1,4,0.405096
4760,1,5,0.321384
4760,2,1,0.643234
4760,2,2,0.430342
4760,2,3,0.30821
4760,2,4,0.225875
4760,2,5,0.160263
4760,3,1,0.541548
4760,3,2,0.312716
4760,3,3,0.193842
4760,3,4,0.121183
4760,3,5,0.0744755
4760,4,1,0.455816
4760,4,2,0.24084
4760,4,3,0.146865
4760,4,4,0.0971092
4760,4,5,0.0655054
4760,5,1,0.386116
4760,5,2,0.160413
4760,5,3,0.0953668
4760,5,4,0.0632013
4760,5,5,0.0435501
4800,1,1,0.783955
4800,1,2,0.612437
4800,1,3,0.476184
4800,1,4,0.364365
4800,1,5,0.277243
4800,2,1,0.661349
4800,2,2,0.420854
4800,2,3,0.271468
4800,2,4,0.181226
4800,2,5,0.117015
4800,3,1,0.574176
4800,3,2,0.292817
4800,3,3,0.146843
4800,3,4,0.0809126
4800,3,5,0.0386588
4800,4,1,0.507538
4800,4,2,0.229683
4800,4,3,0.116318
4800,4,4,0.0638398
4800,4,5,0.029842
4800,5,1,0.447574
4800,5,2,0.190246
4800,5,3,0.0849662
4800,5,4,0.0368559
4800,5,5,0.0116314
4840,1,1,0.78433
4840,1,2,0.62059
4840,1,3,0.485207
4840,1,4,0.371596
4840,1,5,0.281165
4840,2,1,0.674292
4840,2,2,0.460454
4840,2,3,0.310198
4840,2,4,0.197008
4840,2,5,0.117607
4840,3,1,0.58691
4840,3,2,0.353318
4840,3,3,0.193077
4840,3,4,0.0966533
4840,3,5,0.0466694
4840,4,1,0.503804
4840,4,2,0.275972
4840,4,3,0.143166
4840,4,4,0.0658833
4840,4,5,0.0361313
4840,5,1,0.441736
4840,5,2,0.218126
4840,5,3,0.0982368
4840,5,4,0.0228591
4840,5,5,0.0109015
4880,1,1,0.774078
4880,1,2,0.608258
4880,1,3,0.475938
4880,1,4,0.374651
4880,1,5,0.288249
4880,2,1,0.642821
4880,2,2,0.434557
4880,2,3,0.300606
4880,2,4,0.203814
4880,2,5,0.135864
4880,3,1,0.543063
4880,3,2,0.337913
4880,3,3,0.207947
4880,3,4,0.115605
4880,3,5,0.0621714
4880,4,1,0.471398
4880,4,2,0.282124
4880,4,3,0.163162
4880,4,4,0.0908024
4880,4,5,0.0616155
4880,5,1,0.407181
4880,5,2,0.227561
4880,5,3,0.118728
4880,5,4,0.0600069
4880,5,5,0.0328159
4920,1,1,0.785576
4920,1,2,0.614244
4920,1,3,0.476665
4920,1,4,0.37267
4920,1,5,0.283145
4920,2,1,0.6692
4920,2,2,0.437457
4920,2,3,0.287978
4920,2,4,0.19072
4920,2,5,0.129584
4920,3,1,0.592895
4920,3,2,0.342465
4920,3,3,0.207225
4920,3,4,0.125157
4920,3,5,0.0709947
4920,4,1,0.536666
4920,4,2,0.283945
4920,4,3,0.163035
4920,4,4,0.108547
4920,4,5,0.068607
4920,5,1,0.479289
4920,5,2,0.220904
4920,5,3,0.117481
4920,5,4,0.0730023
4920,5,5,0.0481079
4960,1,1,0.775135
4960,1,2,0.60268
4960,1,3,0.469751
4960,1,4,0.363021
4960,1,5,0.28101
4960,2,1,0.649636
4960,2,2,0.420038
4960,2,3,0.263957
4960,2,4,0.162116
4960,2,5,0.0991466
4960,3,1,0.559942
4960,3,2,0.3145
4960,3,3,0.168053
4960,3,4,0.0973329
4960,3,5,0.0722253
4960,4,1,0.482393
4960,4,2,0.244851
4960,4,3,0.117221
4960,4,4,0.0725798
4960,4,5,0.0530455
4960,5,1,0.416266
4960,5,2,0.180175
4960,5,3,0.0700898
4960,5,4,0.0385466
4960,5,5,0.015259
5000,1,1,0.780326
5000,1,2,0.624179
5000,1,3,0.496504
5000,1,4,0.393149
5000,1,5,0.317771
5000,2,1,0.651457
5000,2,2,0.438489
5000,2,3,0.29372
5000,2,4,0.200375
5000,2,5,0.143087
5000,3,1,0.568208
5000,3,2,0.338467
5000,3,3,0.198183
5000,3,4,0.108472
5000,3,5,0.0754385
5000,4,1,0.510202
5000,4,2,0.259272
5000,4,3,0.134947
5000,4,4,0.0562446
5000,4,5,0.0360678
5000,5,1,0.463237
5000,5,2,0.210414
5000,5,3,0.0971185
5000,5,4,0.0361479
5000,5,5,0.0266394
5040,1,1,0.783374
5040,1,2,0.622345
5040,1,3,0.501649
5040,1,4,0.40144
5040,1,5,0.325227
5040,2,1,0.657544
5040,2,2,0.428977
5040,2,3,0.279995
5040,2,4,0.177431
5040,2,5,0.118787
5040,3,1,0.563939
5040,3,2,0.312028
5040,3,3,0.172754
5040,3,4,0.0895993
5040,3,5,0.0429144
5040,4,1,0.48955
5040,4,2,0.239298
5040,4,3,0.114013
5040,4,4,0.0691445
5040,4,5,0.0577789
5040,5,1,0.423069
5040,5,2,0.177123
5040,5,3,0.066745
5040,5,4,0.0306496
5040,5,5,0.0245009
5080,1,1,0.787813
5080,1,2,0.61832
5080,1,3,0.487223
5080,1,4,0.39275
5080,1,5,0.316205
5080,2,1,0.662496
5080,2,2,0.43329
5080,2,3,0.279558
5080,2,4,0.185107
5080,2,5,0.130029
5080,3,1,0.572226
5080,3,2,0.332364
5080,3,3,0.194531
5080,3,4,0.118678
5080,3,5,0.0817118
5080,4,1,0.4952
5080,4,2,0.255416
5080,4,3,0.12003
5080,4,4,0.0737327
5080,4,5,0.0388278
5080,5,1,0.435485
5080,5,2,0.202767
5080,5,3,0.0746717
5080,5,4,0.0383552
5080,5,5,0.0213796
5120,1,1,0.784011
5120,1,2,0.611413
5120,1,3,0.477388
5120,1,4,0.366644
5120,1,5,0.275184
5120,2,1,0.654091
5120,2,2,0.420867
5120,2,3,0.280145
5120,2,4,0.190033
5120,2,5,0.135981
5120,3,1,0.557001
5120,3,2,0.296113
5120,3,3,0.183744
5120,3,4,0.110142
5120,3,5,0.070496
5120,4,1,0.48358
5120,4,2,0.209854
5120,4,3,0.132104
5120,4,4,0.0900272
5120,4,5,0.0505558
5120,5,1,0.417661
5120,5,2,0.124651
5120,5,3,0.0557276
5120,5,4,0.0256448
5120,5,5,0.00300622
5160,1,1,0.785407
5160,1,2,0.623863
5160,1,3,0.498261
5160,1,4,0.38596
5160,1,5,0.302748
5160,2,1,0.656372
5160,2,2,0.442056
5160,2,3,0.309605
5160,2,4,0.209101
5160,2,5,0.138151
5160,3,1,0.567893
5160,3,2,0.331034
5160,3,3,0.209007
5160,3,4,0.126555
5160,3,5,0.0750029
5160,4,1,0.497063
5160,4,2,0.255664
5160,4,3,0.135423
5160,4,4,0.0639046
5160,4,5,0.0234038
5160,5,1,0.443424
5160,5,2,0.201585
5160,5,3,0.0955885
5160,5,4,0.0536688
5160,5,5,0.0246767
5200,1,1,0.785647
5200,1,2,0.613162
5200,1,3,0.487742
5200,1,4,0.393186
5200,1,5,0.3136
5200,2,1,0.659087
5200,2,2,0.417856
5200,2,3,0.277763
5200,2,4,0.194424
5200,2,5,0.129299
5200,3,1,0.573246
5200,3,2,0.3056
5200,3,3,0.164261
5200,3,4,0.102666
5200,3,5,0.0708966
5200,4,1,0.502364
5200,4,2,0.230767
5200,4,3,0.103273
5200,4,4,0.0439929
5200,4,5,0.0336302
5200,5,1,0.440387
5200,5,2,0.179466
5200,5,3,0.0624294
5200,5,4,0.00952213
5200,5,5,0.0100064
5240,1,1,0.789233
5240,1,2,0.62724
5240,1,3,0.502497
5240,1,4,0.403788
5240,1,5,0.319697
5240,2,1,0.659226
5240,2,2,0.443646
5240,2,3,0.307564
5240,2,4,0.218191
5240,2,5,0.155582
5240,3,1,0.559447
5240,3,2,0.321902
5240,3,3,0.204757
5240,3,4,0.121905
5240,3,5,0.0661018
5240,4,1,0.46692
5240,4,2,0.225722
5240,4,3,0.123571
5240,4,4,0.0612364
5240,4,5,0.0425485
5240,5,1,0.38345
5240,5,2,0.15113
5240,5,3,0.0827845
5240,5,4,0.0313973
5240,5,5,0.0287132
5280,1,1,0.786224
5280,1,2,0.626714
5280,1,3,0.490177
5280,1,4,0.380445
5280,1,5,0.291617
5280,2,1,0.658136
5280,2,2,0.436375
5280,2,3,0.290363
5280,2,4,0.184243
5280,2,5,0.128478
5280,3,1,0.564436
5280,3,2,0.321451
5280,3,3,0.190533
5280,3,4,0.0999812
5280,3,5,0.0628366
5280,4,1,0.494193
5280,4,2,0.249725
5280,4,3,0.133463
5280,4,4,0.0796015
5280,4,5,0.0442809
5280,5,1,0.432152
5280,5,2,0.199063
5280,5,3,0.107874
5280,5,4,0.0450597
5280,5,5,0.0192771
5320,1,1,0.780662
5320,1,2,0.625265
5320,1,3,0.508739
5320,1,4,0.401755
5320,1,5,0.312631
5320,2,1,0.641667
5320,2,2,0.450201
5320,2,3,0.324828
5320,2,4,0.218284
5320,2,5,0.145378
5320,3,1,0.526536
5320,3,2,0.317249
5320,3,3,0.200572
5320,3,4,0.106927
5320,3,5,0.0411417
5320,4,1,0.435033
5320,4,2,0.228093
5320,4,3,0.129464
5320,4,4,0.0402995
5320,4,5,0.010067
5320,5,1,0.364825
5320,5,2,0.169208
5320,5,3,0.0780009
5320,5,4,0.016924
5320,5,5,0.0204728
5360,1,1,0.784965
5360,1,2,0.619825
5360,1,3,0.488004
5360,1,4,0.378429
5360,1,5,0.298323
5360,2,1,0.654258
5360,2,2,0.43428
5360,2,3,0.279097
5360,2,4,0.180451
5360,2,5,0.116413
5360,3,1,0.551677
5360,3,2,0.314392
5360,3,3,0.158617
5360,3,4,0.0701815
5360,3,5,0.0209933
5360,4,1,0.466867
5360,4,2,0.247827
5360,4,3,0.119634
5360,4,4,0.0477211
5360,4,5,0.00532117
5360,5,1,0.404098
5360,5,2,0.213366
5360,5,3,0.107645
5360,5,4,0.0266844
5360,5,5,-0.00548229
5400,1,1,0.787229
5400,1,2,0.617625
5400,1,3,0.487906
5400,1,4,0.377927
5400,1,5,0.29393
5400,2,1,0.660875
5400,2,2,0.437148
5400,2,3,0.282528
5400,2,4,0.17486
5400,2,5,0.115513
5400,3,1,0.562858
5400,3,2,0.315101
5400,3,3,0.165079
5400,3,4,0.0827553
5400,3,5,0.0517218
5400,4,1,0.482385
5400,4,2,0.23723
5400,4,3,0.0958635
5400,4,4,0.031556
5400,4,5,0.00613783
5400,5,1,0.424859
5400,5,2,0.179342
5400,5,3,0.0684844
5400,5,4,0.0195392
5400,5,5,-0.00333587
5440,1,1,0.779714
5440,1,2,0.607288
5440,1,3,0.467472
5440,1,4,0.362932
5440,1,5,0.283028
5440,2,1,0.643502
5440,2,2,0.408256
5440,2,3,0.251579
5440,2,4,0.158426
5440,2,5,0.0969844
5440,3,1,0.538384
5440,3,2,0.274868
5440,3,3,0.131014
5440,3,4,0.0659418
5440,3,5,0.0249631
5440,4,1,0.456634
5440,4,2,0.184004
5440,4,3,0.0728538
5440,4,4,0.0239137
5440,4,5,-0.014812
5440,5,1,0.392961
5440,5,2,0.138116
5440,5,3,0.0518985
5440,5,4,0.0112305
5440,5,5,-0.0104653
5480,1,1,0.78592
5480,1,2,0.624609
5480,1,3,0.502494
5480,1,4,0.404522
5480,1,5,0.320317
5480,2,1,0.665889
5480,2,2,0.449159
5480,2,3,0.318457
5480,2,4,0.216952
5480,2,5,0.137714
5480,3,1,0.580635
5480,3,2,0.34519
5480,3,3,0.219743
5480,3,4,0.132698
5480,3,5,0.0787871
5480,4,1,0.501294
5480,4,2,0.242524
5480,4,3,0.124069
5480,4,4,0.0608765
5480,4,5,0.0259942
5480,5,1,0.433767
5480,5,2,0.185323
5480,5,3,0.0866613
5480,5,4,0.0428185
5480,5,5,0.0255243
5520,1,1,0.786646
5520,1,2,0.628018
5520,1,3,0.506604
5520,1,4,0.41403
5520,1,5,0.340719
5520,2,1,0.661969
5520,2,2,0.459145
5520,2,3,0.318912
5520,2,4,0.238368
5520,2,5,0.172878
5520,3,1,0.567232
5520,3,2,0.35139
5520,3,3,0.213636
5520,3,4,0.131495
5520,3,5,0.0841096
5520,4,1,0.485174
5520,4,2,0.274239
5520,4,3,0.15878
5520,4,4,0.0880435
5520,4,5,0.0578177
5520,5,1,0.421263
5520,5,2,0.225356
5520,5,3,0.121841
5520,5,4,0.0762444
5520,5,5,0.0351861
5560,1,1,0.777384
5560,1,2,0.60877
5560,1,3,0.477882
5560,1,4,0.373786
5560,1,5,0.28337
5560,2,1,0.651346
5560,2,2,0.426883
5560,2,3,0.277776
5560,2,4,0.182339
5560,2,5,0.123742
5560,3,1,0.557041
5560,3,2,0.321397
5560,3,3,0.207484
5560,3,4,0.127838
5560,3,5,0.0748446
5560,4,1,0.474581
5560,4,2,0.249869
5560,4,3,0.151729
5560,4,4,0.0802613
5560,4,5,0.0327303
5560,5,1,0.407442
5560,5,2,0.192143
5560,5,3,0.1027
5560,5,4,0.0321761
5560,5,5,0.0111379
5600,1,1,0.779029
5600,1,2,0.611002
5600,1,3,0.47488
5600,1,4,0.370171
5600,1,5,0.286401
5600,2,1,0.630987
5600,2,2,0.408428
5600,2,3,0.271154
5600,2,4,0.179323
5600,2,5,0.11045
5600,3,1,0.521476
5600,3,2,0.284221
5600,3,3,0.16122
5600,3,4,0.0965442
5600,3,5,0.0605821
5600,4,1,0.433924
5600,4,2,0.194546
5600,4,3,0.0862482
5600,4,4,0.0345637
5600,4,5,0.0224248
5600,5,1,0.364099
5600,5,2,0.146771
5600,5,3,0.0499785
5600,5,4,0.0346518
5600,5,5,0.0124397
5640,1,1,0.779753
5640,1,2,0.610519
5640,1,3,0.468054
5640,1,4,0.356184
5640,1,5,0.275203
5640,2,1,0.641202
5640,2,2,0.415147
5640,2,3,0.257346
5640,2,4,0.145441
5640,2,5,0.0701386
5640,3,1,0.547233
5640,3,2,0.30334
5640,3,3,0.164219
5640,3,4,0.0724364
5640,3,5,0.027709
5640,4,1,0.481152
5640,4,2,0.229807
5640,4,3,0.112532
5640,4,4,0.047981
5640,4,5,0.00479842
5640,5,1,0.41719
5640,5,2,0.159995
5640,5,3,0.067841
5640,5,4,0.0280739
5640,5,5,0.0123956
5680,1,1,0.789008
5680,1,2,0.627243
5680,1,3,0.499554
5680,1,4,0.397456
5680,1,5,0.310885
5680,2,1,0.670789
5680,2,2,0.457291
5680,2,3,0.323078
5680,2,4,0.215869
5680,2,5,0.136758
5680,3,1,0.58221
5680,3,2,0.336216
5680,3,3,0.20849
5680,3,4,0.123774
5680,3,5,0.0745459
5680,4,1,0.510167
5680,4,2,0.251045
5680,4,3,0.133872
5680,4,4,0.0716531
5680,4,5,0.0325432
5680,5,1,0.446586
5680,5,2,0.186918
5680,5,3,0.0921986
5680,5,4,0.051851
5680,5,5,0.0232876
5720,1,1,0.774297
5720,1,2,0.604453
5720,1,3,0.469845
5720,1,4,0.367333
5720,1,5,0.289078
5720,2,1,0.633463
5720,2,2,0.415188
5720,2,3,0.274033
5720,2,4,0.19631
5720,2,5,0.136549
5720,3,1,0.524245
5720,3,2,0.283094
5720,3,3,0.152224
5720,3,4,0.0987227
5720,3,5,0.0766601
5720,4,1,0.442526
5720,4,2,0.184988
5720,4,3,0.0616616
5720,4,4,0.0331914
5720,4,5,0.0349607
5720,5,1,0.374908
5720,5,2,0.130726
5720,5,3,0.0294335
5720,5,4,0.017325
5720,5,5,0.0136345
5760,1,1,0.77721
5760,1,2,0.597908
5760,1,3,0.461849
5760,1,4,0.348671
5760,1,5,0.259906
5760,2,1,0.644229
5760,2,2,0.395517
5760,2,3,0.227971
5760,2,4,0.11508
5760,2,5,0.0595786
5760,3,1,0.536247
5760,3,2,0.247959
5760,3,3,0.0954405
5760,3,4,0.0166065
5760,3,5,0.00874262
5760,4,1,0.454176
5760,4,2,0.158329
5760,4,3,0.050653
5760,4,4,0.0150524
5760,4,5,0.0281304
5760,5,1,0.390884
5760,5,2,0.110836
5760,5,3,0.0346488
5760,5,4,0.0223917
5760,5,5,0.0381843
5800,1,1,0.774315
5800,1,2,0.60643
5800,1,3,0.481927
5800,1,4,0.389398
5800,1,5,0.310914
5800,2,1,0.62214
5800,2,2,0.411885
5800,2,3,0.275315
5800,2,4,0.181871
5800,2,5,0.122441
5800,3,1,0.509395
5800,3,2,0.284369
5800,3,3,0.163074
5800,3,4,0.0807612
5800,3,5,0.0351717
5800,4,1,0.427921
5800,4,2,0.192819
5800,4,3,0.0905903
5800,4,4,0.0393844
5800,4,5,0.0361107
5800,5,1,0.363759
5800,5,2,0.137243
5800,5,3,0.0627499
5800,5,4,0.0134642
5800,5,5,0.00913983
5840,1,1,0.774778
5840,1,2,0.601168
5840,1,3,0.476042
5840,1,4,0.386647
5840,1,5,0.315161
5840,2,1,0.63846
5840,2,2,0.401611
5840,2,3,0.258132
5840,2,4,0.171744
5840,2,5,0.12651
5840,3,1,0.537616
5840,3,2,0.279321
5840,3,3,0.144035
5840,3,4,0.0807578
5840,3,5,0.0586236
5840,4,1,0.454199
